"category_id";"parent_id";"name";"link_url"
1547;1346;"Фартуки для кухни";"http://e96.ru/furniture/kitchen/fartuki_dlya_kuhni"
1465;1203;"Ключницы";"http://e96.ru/household_appliances/presents/klyuchnicy"
236;1195;"Метеостанции";"http://e96.ru/climat/measuring_climate/meteostancii"
1767;1504;"Миски для собак";"http://e96.ru/zootovary/tovary_dlja_sobak/miski_dlya_sobak"
915;847;"Велосипедные втулки";"http://e96.ru/sporting_goods/cycle_racing/velosipednye_vtulki"
410;1176;"Биде";"http://e96.ru/sanitary_engineering/sanfayans/bide"
214;48;"Фотосумки";"http://e96.ru/foto/photo_bags"
1217;1197;"Парогенераторы";"http://e96.ru/household_appliances/steamers/parogeneratory"
498;1190;"Декоративные панели для сплит-систем";"http://e96.ru/climat/split_systems/dekorativnye_paneli_dlja_split_sistem"
416;1172;"Ручки для ванн";"http://e96.ru/sanitary_engineering/baths/ruchki_dlja_vann"
1404;1203;"Сувениры-бары";"http://e96.ru/household_appliances/presents/suveniry_bary"
1488;847;"Детские велокресла";"http://e96.ru/sporting_goods/cycle_racing/detskie_velokresla"
587;1251;"Хранение продуктов";"http://e96.ru/kitchen_appliance/goods/kontejjnery"
179;1136;"FM-трансмиттеры";"http://e96.ru/avto/autosound/fm_transmittery"
339;1118;"Сетевые карты";"http://e96.ru/computers/network_equipment/setevye_karty"
1171;206;"Смесители и лейки";"http://e96.ru/sanitary_engineering/faucets"
120;1157;"Медиаплееры";"http://e96.ru/audio_video/video_players/mediapleery"
388;1011;"Грабли";"http://e96.ru/tools/grabli"
957;48;"Фотосвет";"http://e96.ru/foto/photo_light"
1057;1014;"Складные бассейны";"http://e96.ru/garden_cottage/pools/skladnye_basseyny"
1003;175;"Посуда для туризма";"http://e96.ru/tourism/utensils_for_tourism"
1280;1347;"Компьютерные столы";"http://e96.ru/furniture/office/stoly_kompyuternye"
1473;1118;"PoE инжекторы";"http://e96.ru/computers/network_equipment/poe_injektori"
210;1245;"Кулеры для воды";"http://e96.ru/kitchen_appliance/large/kulery_dlya_vody"
1180;206;"Водоснабжение";"http://e96.ru/sanitary_engineering/water_supply"
1239;1191;"Увлажнители воздуха";"http://e96.ru/climat/air_purifiers/uvlajniteli_vozduha"
141;1113;"Картридеры";"http://e96.ru/computers/accessories/cartridery"
625;1038;"Веревочные лестницы";"http://e96.ru/kids/baby_complexes/verevochnye_lestnicy"
453;1178;"Полотенцедержатели";"http://e96.ru/sanitary_engineering/towel_warmers/polotencederzhateli"
529;1047;"Наборы сюжетно-ролевых игр";"http://e96.ru/kids/pretend_play/sjuzhetno_rolevye_igry"
1094;1075;"Шуруповерты";"http://e96.ru/tools/drills/shurupoverty"
1362;1347;"Шкафы для офиса";"http://e96.ru/furniture/office/shkafy_dlya_ofisa"
571;1249;"Кухонные ножи и ножницы";"http://e96.ru/kitchen_appliance/crockery/kuhonnye_noji"
1177;206;"Инсталляции";"http://e96.ru/sanitary_engineering/installation_systems"
1193;1182;"Котлы и водонагреватели";"http://e96.ru/climat/boilers"
1141;39;"Аккумуляторы и зарядные устройства";"http://e96.ru/avto/accumulators"
1723;1715;"Матрасы для детских кроваток IKEA";"http://e96.ru/ikea/detskaya_ikea/matrasy_dlya_detskih_krovatok_ikea"
699;1004;"Мебель для кемпинга";"http://e96.ru/tourism/picnic_sets_and_furniture_for_camping/mebel_dlya_kempinga"
324;1033;"Коляски";"http://e96.ru/kids/child_car_seats_and_strollers/kolasky"
791;776;"Футбольная форма";"http://e96.ru/sporting_goods/football/futbolnaya_forma"
69;1156;"Кабели";"http://e96.ru/audio_video/audio/kabeli"
305;1113;"Оперативная память";"http://e96.ru/computers/accessories/operativnaja_pamjat"
1159;1;"Цифровое и спутниковое ТВ";"http://e96.ru/audio_video/television"
1093;129;"Силовое оборудование";"http://e96.ru/tools/power_equipment"
1154;1;"Игровые приставки и игры";"http://e96.ru/audio_video/gaming_consoles"
423;1174;"Пьедесталы";"http://e96.ru/sanitary_engineering/sinks_and_wash/pedestaly"
678;1245;"Диспенсеры для воды";"http://e96.ru/kitchen_appliance/large/dispensery_dlya_vody"
1078;129;"Режущий электроинструмент";"http://e96.ru/tools/chain_saws_and_shears"
1098;1078;"Бензопилы";"http://e96.ru/tools/chain_saws_and_shears/benzopily"
856;683;"Измерительные устройства";"http://e96.ru/sporting_goods/measuring_devices"
1610;1110;"Калибраторы";"http://e96.ru/computers/pc/kalibratory"
549;1043;"Развивающие игрушки";"http://e96.ru/kids/educational_games/razvivajushhie_igrushki"
708;1000;"Чемоданы";"http://e96.ru/tourism/backpacks_and_bags/chemodany"
605;1246;"Кронштейны для микроволновых печей";"http://e96.ru/kitchen_appliance/small/kronshtejjny_dlja_mikrovolnovykh_pechejj"
494;1212;"Центрифуги";"http://e96.ru/household_appliances/washing/centrifugi"
553;1037;"Детские весы";"http://e96.ru/kids/goods_for_newborns/vesy_detskie"
1922;1179;"Наборы аксессуаров для ванной комнаты";"http://e96.ru/sanitary_engineering/bathroom_accessories/nabory_aksessuarov_dlja_vannoj_komnaty"
1516;1515;"Гироскутеры";"http://e96.ru/sporting_goods/girocikly/giroskutery"
954;116;"Светофильтры";"http://e96.ru/foto/photo_optics/svetofiltry"
31;1246;"Блендеры";"http://e96.ru/kitchen_appliance/small/blendery"
1250;24;"Соки и йогурты";"http://e96.ru/kitchen_appliance/juices_and_yogurts"
1194;1182;"Дымоходы";"http://e96.ru/climat/chimneys"
1443;1203;"Подарочные пакеты";"http://e96.ru/household_appliances/presents/podarochnye_pakety"
1343;1342;"Прихожая";"http://e96.ru/furniture/hallway"
1909;1660;"Воздуховоды";"http://e96.ru/climat/ventilation/vozduhovody"
1181;206;"Установка сантехники";"http://e96.ru/sanitary_engineering/plumbing_fitting"
88;1210;"Машинки для стрижки";"http://e96.ru/household_appliances/haircare/mashinki_dlya_strijki"
408;1174;"Раковины и умывальники";"http://e96.ru/sanitary_engineering/sinks_and_wash/umyvalniki"
1366;1087;"Насадки для дрелей-миксеров";"http://e96.ru/tools/cement_mixers/nasadki"
527;1041;"Мыльные пузыри";"http://e96.ru/kids/toys/myl_nye_puzyri"
322;1140;"Автомобильные одеяла";"http://e96.ru/avto/auto_heat/avtomobilnye_odeyala"
1485;1105;"Модули расширения для VoIP оборудования";"http://e96.ru/phones/telephones_for_home_and_office/moduli_rasshireniya_dlya_voip_oborudovaniya"
646;1015;"Наборы мебели для дачи";"http://e96.ru/garden_cottage/furniture_for_garden/nabory_mebeli_dlya_dachi"
247;46;"Встраиваемые пароварки";"http://e96.ru/built_in/steamers"
397;1002;"Спальники";"http://e96.ru/tourism/travel_gear/spalniki"
1468;1158;"Генераторы для тестирования и настройки аудиооборудования";"http://e96.ru/audio_video/tv/generatory_dlya_testirovaniya_i_nastroyki_audiooborudovaniya"
914;1086;"Гаечные ключи";"http://e96.ru/tools/hand_tools/gaechnye_klyuchi"
1577;1570;"Спальня IKEA";"http://e96.ru/ikea/spalnya_ikea"
1582;1577;"Комоды IKEA";"http://e96.ru/ikea/spalnya_ikea/komody_ikea"
1252;24;"Техника для вечеринок";"http://e96.ru/kitchen_appliance/parties"
1358;1086;"Киянки";"http://e96.ru/tools/hand_tools/kiyanki"
683;NA;"Спортивные товары";"http://e96.ru/sporting_goods"
863;1036;"Детские магнитно маркерные доски";"http://e96.ru/kids/furniture_and_accessories/detskie_magnitno_markernye_doski"
974;868;"Комбинированные коньки";"http://e96.ru/sporting_goods/ice_skating/kombinirovannye_konki"
1902;1900;"Хранение в ванной IKEA";"http://e96.ru/ikea/vannaya_ikea/hranenie_v_vannoy_ikea"
813;689;"Пули для пневматики";"http://e96.ru/sporting_goods/airguns/puli_dlya_pnevmatiki"
1557;1503;"Игрушки для кошек";"http://e96.ru/zootovary/tovary_dlja_koshek/igrushki_dlya_koshek"
1472;1104;"Генераторы помех";"http://e96.ru/phones/cell_phones/generator_pomeh"
197;1247;"Электрические грили";"http://e96.ru/kitchen_appliance/kitchen_grills/electricheskie_grili"
1377;1386;"Двери входные";"http://e96.ru/finishes/doors/dveri_vhodnye"
1820;1345;"Подставки для цветов";"http://e96.ru/furniture/living_room/podstavki_dlya_cvetov"
84;1191;"Очиститель-увлажнители воздуха";"http://e96.ru/climat/air_purifiers/ochistitel_uvlajniteli_vozduha"
1312;1311;"Амортизаторы";"http://e96.ru/avto/auto_parts/amortizatory"
1006;175;"Насосы для матрасов, бассейнов и лодок";"http://e96.ru/tourism/pumps_for_inflatable_products"
590;1249;"Посуда для сервировки";"http://e96.ru/kitchen_appliance/crockery/posuda_dlya_servirovki"
1281;1346;"Стулья";"http://e96.ru/furniture/kitchen/stulja_dlya_kuhni"
1601;1343;"Галошницы";"http://e96.ru/furniture/hallway/galoshnicy"
47;46;"Вытяжки";"http://e96.ru/built_in/hoods"
876;683;"Сноуборды и горнолыжный спорт";"http://e96.ru/sporting_goods/skis_and_snowboards"
557;1037;"Детские горшки";"http://e96.ru/kids/goods_for_newborns/detskie_gorshki"
165;1082;"Фрезерные станки";"http://e96.ru/tools/machine_tools/frezernye_stanki"
609;1141;"Автомобильные аккумуляторы";"http://e96.ru/avto/accumulators/akkumuljatory"
586;1249;"Посуда для выпечки";"http://e96.ru/kitchen_appliance/crockery/posuda_dlya_vypechki"
1124;1117;"Внешние жесткие диски";"http://e96.ru/computers/recording_media/vneshnie_jestkie_diski"
289;1120;"Серверы";"http://e96.ru/computers/servers/servery"
1266;1079;"Ленты для шлифовальных машин";"http://e96.ru/tools/grinding_equipment/lenty_dlya_shlifovalnyh_mashin"
353;1204;"Швабры";"http://e96.ru/household_appliances/homeware/shvabry"
1347;1342;"Мебель для офиса";"http://e96.ru/furniture/office"
685;683;"Тренажеры";"http://e96.ru/sporting_goods/trainers"
1817;1156;"Акустические гитары";"http://e96.ru/audio_video/audio/akusticheskie_gitary"
491;1211;"Ингаляторы";"http://e96.ru/household_appliances/health_and_beauty/ingalyatory"
1727;1715;"Кровати для детей IKEA";"http://e96.ru/ikea/detskaya_ikea/krovati_dlya_detey_ikea"
1588;1586;"Стулья для столовой IKEA";"http://e96.ru/ikea/stolovaya_ikea/stulya_dlya_stolovoy_ikea"
1008;1007;"Уборка снега";"http://e96.ru/garden_cottage/snow_removal"
1349;1348;"Детские кровати";"http://e96.ru/furniture/kids_room/detskie_krovati"
492;1084;"Масла и смазки";"http://e96.ru/tools/fixtures_and_equipment/masla_i_smazki"
1596;1586;"Решения IKEA для хранения в столовой";"http://e96.ru/ikea/stolovaya_ikea/resheniya_ikea_dlya_hraneniya_v_stolovoy"
1865;1160;"Палки для экшн-камер";"http://e96.ru/audio_video/cameras/palki_dlya_ekshn_kamer"
977;1345;"Комплекты мягкой мебели";"http://e96.ru/furniture/living_room/komplekty_myagkoy_mebeli"
1150;1139;"Габаритные огни";"http://e96.ru/avto/autolights/gabaritnye_ogni"
790;1112;"3D Принтеры";"http://e96.ru/computers/office_equipment_and_supplies/3d_printery"
865;1017;"Биотуалеты жидкостные";"http://e96.ru/garden_cottage/plumbing_for_garden/biotualety_jidkostnye"
604;1345;"Тумбы под телевизор";"http://e96.ru/audio_video/tv/tumby_dlya_televizorov"
142;1250;"Йогуртницы";"http://e96.ru/kitchen_appliance/juices_and_yogurts/jjogurtnicy"
789;1138;"Шланги для автомоек";"http://e96.ru/avto/car_wash/shlangi_dlya_avtomoek"
1131;1110;"Кронштейны для мониторов";"http://e96.ru/computers/pc/kronshteyny_dlya_monitorov"
694;998;"Спасательные жилеты";"http://e96.ru/tourism/boats_and_motors/spasatelnye_jilety"
835;689;"Баллончики CO2";"http://e96.ru/sporting_goods/airguns/ballonchiki_co2"
52;48;"Фототехника";"http://e96.ru/foto/photo_technics"
1597;1570;"IKEA для вашего бизнеса";"http://e96.ru/ikea/ikea_dlya_vashego_biznesa"
265;1158;"LFD-панели";"http://e96.ru/audio_video/tv/lfd_paneli"
1480;1109;"Подставки для планшетов";"http://e96.ru/computers/tablet_computers/podstavki_dlya_planshetov"
969;52;"Батарейки";"http://e96.ru/foto/photo_technics/batarejjki"
1538;1120;"Комплектующие для серверов";"http://e96.ru/computers/servers/komplektuyuschie_dlya_serverov"
1122;1119;"Офисные программы";"http://e96.ru/computers/software_is/ofisnye_programmy"
1136;39;"Автозвук";"http://e96.ru/avto/autosound"
160;1110;"Моноблоки";"http://e96.ru/computers/pc/monobloki"
294;1156;"Портативная акустика";"http://e96.ru/audio_video/audio/portativnaya_akustika"
391;1002;"Туристические коврики";"http://e96.ru/tourism/travel_gear/turisticheskie_kovriki"
254;1086;"Наборы инструментов";"http://e96.ru/tools/hand_tools/nabory_instrumentov"
874;871;"Клюшки";"http://e96.ru/sporting_goods/hockey/klyushki"
229;1137;"GSM и GPS системы охраны";"http://e96.ru/avto/alarm/gsm_gsp_sistemy_ohrany"
260;1154;"Игровые аксессуары";"http://e96.ru/audio_video/gaming_consoles/igrovye_aksessuary"
891;1143;"Автомобильные чехлы";"http://e96.ru/avto/auto_accessories/avtomobilnye_chehly"
1548;1204;"Электропростыни";"http://e96.ru/household_appliances/homeware/elektroprostyni"
91;1110;"Компьютеры";"http://e96.ru/computers/pc/kompyutery"
1573;1571;"Мебель для ТВ и мультимедиа IKEA";"http://e96.ru/mebel_ikea_dlya_tv_multimedia"
1322;1343;"Готовые прихожие";"http://e96.ru/furniture/hallway/prihojie"
1037;304;"Товары для новорожденных";"http://e96.ru/kids/goods_for_newborns"
357;1112;"Калькуляторы";"http://e96.ru/computers/office_equipment_and_supplies/kalkuljatory"
463;1174;"Сифоны";"http://e96.ru/sanitary_engineering/sinks_and_wash/sifony"
890;1249;"Кувшины и графины";"http://e96.ru/kitchen_appliance/crockery/kuvshiny_grafiny"
380;1104;"Украшения для сотовых телефонов";"http://e96.ru/phones/cell_phones/ukrashenija_dlja_sotovykh_telefonov"
690;689;"Пневматические пистолеты";"http://e96.ru/sporting_goods/airguns/pnevmaticheskie_pistolety"
947;214;"Фотосумки и чехлы";"http://e96.ru/foto/photo_bags/fotosumki_chehly"
1291;1156;"Звуковые панели";"http://e96.ru/audio_video/audio/zvukovye_paneli"
652;1108;"Аккумуляторы для ноутбуков";"http://e96.ru/computers/laptops/akumulatori_dlya_notebookov"
538;1047;"Игрушечная посуда";"http://e96.ru/kids/pretend_play/igrushechnaja_posuda"
1564;1203;"Фонари желаний";"http://e96.ru/household_appliances/presents/fonari_jelaniy"
1104;73;"Сотовые телефоны";"http://e96.ru/phones/cell_phones"
608;1033;"Сумки для колясок";"http://e96.ru/kids/child_car_seats_and_strollers/sumki_dlja_koljasok"
1125;1105;"Проводные телефоны";"http://e96.ru/phones/telephones_for_home_and_office/provodnie_telefony"
1031;1015;"Качели садовые";"http://e96.ru/garden_cottage/furniture_for_garden/kacheli_sadovye"
692;1014;"Химия для бассейнов";"http://e96.ru/garden_cottage/pools/himiya_dlya_basseynov"
1146;1139;"Дневные ходовые огни";"http://e96.ru/avto/autolights/dnevnye_hodovye_ogni"
1698;1591;"Корма для рыб";"http://e96.ru/zootovary/akvariumistika/korma_dlya_ryb"
1224;1210;"Электрорасчески";"http://e96.ru/household_appliances/haircare/elektrorascheski"
256;1116;"Графические планшеты";"http://e96.ru/computers/input_devices/graphicheskie_planshety"
566;1156;"Проигрыватели пластинок";"http://e96.ru/audio_video/audio/proigryvateli_plastinok"
18;1212;"Стиральные машины";"http://e96.ru/household_appliances/washing/stiralnye_mashiny"
667;1193;"Пульты для котлов";"http://e96.ru/climat/boilers/pulty_upravleniya_dlya_kotlov"
500;1136;"Пульты для автомагнитол";"http://e96.ru/avto/autosound/pulty_dlja_avtomagnitol"
1403;1112;"Брошюраторы";"http://e96.ru/computers/office_equipment_and_supplies/broshyuratory"
60;46;"Встраиваемые холодильники";"http://e96.ru/built_in/build_in_refrigerators"
451;1179;"Стаканы для ванной комнаты";"http://e96.ru/sanitary_engineering/bathroom_accessories/stakany_dlya_vannoy"
1658;876;"Горнолыжные и сноубордические шлемы";"http://e96.ru/sporting_goods/skis_and_snowboards/shlemy_dlya_zimnih_vidov_sporta"
21;1210;"Фены";"http://e96.ru/household_appliances/haircare/feny"
1880;1037;"Подушки для беременных";"http://e96.ru/kids/goods_for_newborns/podushki_dlya_beremennyh"
162;1078;"Ножницы по металлу";"http://e96.ru/tools/chain_saws_and_shears/nojnicy_po_metallu"
1106;73;"Зарядные устройства и аккумуляторы для телефонов";"http://e96.ru/phones/chargers_and_batteries_for_phones"
328;1084;"Стремянки";"http://e96.ru/tools/fixtures_and_equipment/stremyanki"
156;1076;"Бороздоделы (штроборезы)";"http://e96.ru/tools/hammers/borozdodely"
1103;1077;"Клеевые пистолеты";"http://e96.ru/tools/thermo_and_thermal_guns/kleevye_pistolety"
293;1154;"Игры для Sony PlayStation";"http://e96.ru/audio_video/gaming_consoles/igry_dlya_sony_playstation"
794;793;"Луки";"http://e96.ru/sporting_goods/bows_crossbows_slingshots/luki"
796;793;"Рогатки";"http://e96.ru/sporting_goods/bows_crossbows_slingshots/rogatki"
385;1200;"Люстры";"http://e96.ru/household_appliances/lighting/lyustry"
1222;1210;"Стайлеры";"http://e96.ru/household_appliances/haircare/staylery"
1325;1344;"Основания для кроватей";"http://e96.ru/furniture/bedroom/osnovaniya_dlya_krovatey"
879;876;"Комплекты беговых лыж";"http://e96.ru/sporting_goods/skis_and_snowboards/komplekty_begovyh_lyj"
1212;16;"Стирка и сушка";"http://e96.ru/household_appliances/washing"
581;1037;"Прыгунки";"http://e96.ru/kids/goods_for_newborns/prygunki"
548;1043;"Опыты и исследования";"http://e96.ru/kids/educational_games/opyty"
127;1138;"Автомойки";"http://e96.ru/avto/car_wash/avtomoyki"
981;1135;"Крепеж дисков";"http://e96.ru/avto/tires_and_wheels/krepej_diskov"
417;1172;"Ножки для ванн";"http://e96.ru/sanitary_engineering/baths/nozhki_dlja_vann"
1495;1514;"Парфюмерная вода для женщин";"http://e96.ru/parfjumerija/parfjumernaja_voda_dlja_zhenshhin"
839;683;"Волейбол";"http://e96.ru/sporting_goods/volleyball"
1295;1294;"Печи для бани";"http://e96.ru/garden_cottage/bath/pechi_dlya_bani"
644;1193;"Расширительные баки";"http://e96.ru/climat/boilers/rasshiritelnye_baki"
953;116;"Крышки для объективов";"http://e96.ru/foto/photo_optics/kryshki_dlja_obektivov"
1055;1012;"Электрические воздуходувки";"http://e96.ru/garden_cottage/garden_blowers/elektricheskie_vozduhoduvki"
995;778;"Теннисные столы";"http://e96.ru/sporting_goods/ping_pong/tennisnye_stoly"
866;806;"Медболы";"http://e96.ru/sporting_goods/gym_and_aerobics/medboly"
238;1113;"Видеокарты";"http://e96.ru/computers/accessories/videocarty"
1068;1003;"Фляги";"http://e96.ru/tourism/utensils_for_tourism/flagi"
104;1196;"Гладильные доски";"http://e96.ru/household_appliances/ironing/gladilnie_doski"
1540;1109;"Корпуса для планшетных компьютеров";"http://e96.ru/computers/tablet_computers/korpusa_dlya_planshetnyh_kompyuterov"
273;1155;"Док-станции";"http://e96.ru/audio_video/music_players/dok_stancii"
395;1136;"Шумоизоляция";"http://e96.ru/avto/autosound/shumoizoljacija"
1475;1042;"Чертежные доски";"http://e96.ru/kids/school_goods/chertejnye_doski"
1771;1193;"ТЭНы для котлов";"http://e96.ru/climat/boilers/teny_dlya_kotlov"
656;1109;"Защитные стекла для планшетных компьютеров";"http://e96.ru/computers/tablet_computers/zaschitnye_stekla_dlya_planshetov"
726;1036;"Детские столики";"http://e96.ru/kids/furniture_and_accessories/detskie_stoliki"
250;1141;"Зарядные устройства для аккумуляторов";"http://e96.ru/avto/accumulators/zaryadnye_ustroystva_dlya_akkumulyatorov"
750;1014;"Лестницы для бассейнов";"http://e96.ru/garden_cottage/pools/lestnicy_dlya_basseynov"
1515;683;"Гироциклы";"http://e96.ru/sporting_goods/girocikly"
1587;1586;"Обеденные столы IKEA";"http://e96.ru/ikea/stolovaya_ikea/obedennye_stoly"
833;793;"Стрелы для арбалета";"http://e96.ru/sporting_goods/bows_crossbows_slingshots/strely_dlya_arbaleta"
234;1135;"Колесные диски";"http://e96.ru/avto/tires_and_wheels/kolesnie_disky"
364;1043;"Наборы кубиков";"http://e96.ru/kids/educational_games/nabory_kubikov"
568;1041;"Качалки";"http://e96.ru/kids/toys/kachalki"
854;850;"Ракетки для бадминтона";"http://e96.ru/sporting_goods/badminton/raketki_dlya_badmintona"
1572;1571;"Диваны и кресла IKEA";"http://e96.ru/ikea/gostinaya_ikea/divany_kresla_ikea"
1674;1036;"Пеленальные столики";"http://e96.ru/kids/furniture_and_accessories/pelenalnye_stoly"
1045;304;"Игрушечный транспорт";"http://e96.ru/kids/toy_trucks"
83;1154;"Игровые приставки";"http://e96.ru/audio_video/gaming_consoles/igrovye_pristavki"
1886;1017;"Туалетная бумага для биотуалетов";"http://e96.ru/garden_cottage/plumbing_for_garden/tualetnaya_bumaga_dlya_biotualetov"
674;1104;"Стилусы";"http://e96.ru/phones/cell_phones/stilusy"
983;685;"Степперы";"http://e96.ru/sporting_goods/trainers/steppery"
349;1081;"Пилки для электролобзиков";"http://e96.ru/tools/jigsaw_and_planers/pilki_dlya_elektrolobzikov"
1584;1577;"Гардеробы IKEA";"http://e96.ru/ikea/spalnya_ikea/garderob_ikea"
74;1104;"Мобильные телефоны";"http://e96.ru/phones/cell_phones/mobilnye_telefony"
1906;1900;"Освещение в ванной IKEA";"http://e96.ru/ikea/vannaya_ikea/osveschenie_v_vannoy_ikea"
1145;1139;"Блоки розжига";"http://e96.ru/avto/autolights/bloki_rozjiga"
311;1107;"Проводные гарнитуры";"http://e96.ru/phones/headset_mobile_phones/provodniye_garnitury"
1604;1193;"Топливные брикеты";"http://e96.ru/climat/boilers/toplivnye_brikety"
739;1042;"Школьные пеналы";"http://e96.ru/kids/school_goods/shkolnye_penaly"
1561;1104;"Разъемы для телефонов";"http://e96.ru/phones/cell_phones/razemy_dlya_telefonov"
849;847;"Замки для велосипедов";"http://e96.ru/sporting_goods/cycle_racing/zamki_dlya_velosipedov"
1421;999;"Приборы ночного видения";"http://e96.ru/tourism/optical_devices/pribory_nochnogo_videniya"
161;1076;"Отбойные молотки";"http://e96.ru/tools/hammers/pick_hammers"
323;1033;"Детские автокресла";"http://e96.ru/kids/child_car_seats_and_strollers/avtomobilnye_kresla"
1536;1143;"Автомобильные коммуникаторы";"http://e96.ru/avto/auto_accessories/avtomobilnye_kommunikatory"
634;1041;"Наборы для песочницы";"http://e96.ru/kids/toys/nabory_dlja_pesochnicy"
1056;1014;"Каркасные бассейны";"http://e96.ru/garden_cottage/pools/karkasnye_basseyny"
1029;1003;"Туристические прихватки";"http://e96.ru/tourism/utensils_for_tourism/turisticheskie_prihvatki"
1042;304;"Товары для школы";"http://e96.ru/kids/school_goods"
1506;1504;"Сухие корма для собак";"http://e96.ru/tovary_dlja_sobak/suhie_korma_dlja_sobak"
1397;1343;"Шкафы для прихожей";"http://e96.ru/furniture/hallway/shkafy_dlya_prihojey"
228;1135;"Шины";"http://e96.ru/avto/tires_and_wheels/shiny"
121;1113;"Жесткие диски";"http://e96.ru/computers/accessories/jestkie_diski"
907;684;"Атлетические перчатки";"http://e96.ru/sporting_goods/weightlifting/atleticheskie_perchatki"
746;1038;"Уличные детские спортивные комплексы";"http://e96.ru/kids/baby_complexes/ulichnye_detskie_sportivnye_kompleksy"
1832;1201;"Патроны на дистанционном управлении";"http://e96.ru/household_appliances/electrics/patrony_na_distancionnom_upravlenii"
1218;1197;"Пароочистители";"http://e96.ru/household_appliances/steamers/paroochistiteli"
1683;46;"Панели для микроволновых печей";"http://e96.ru/built_in/paneli_dlya_mikrovolnovyh_pechey"
927;1201;"Рамки и вставки для электрооборудования";"http://e96.ru/household_appliances/electrics/ramki_vstavki_dlya_elektrooborudovaniya"
1251;24;"Кухонные товары";"http://e96.ru/kitchen_appliance/goods"
1270;1136;"Твитеры (ВЧ-динамики)";"http://e96.ru/avto/autosound/tvitery"
1553;999;"Объективы для зрительных труб";"http://e96.ru/tourism/optical_devices/obektivy_dlya_zritelnyh_trub"
1579;1577;"Кровати IKEA";"http://e96.ru/ikea/spalnya_ikea/krovati_ikea"
1004;175;"Наборы для пикника и мебель для кемпинга";"http://e96.ru/tourism/picnic_sets_and_furniture_for_camping"
276;1104;"Чехлы для сотовых телефонов";"http://e96.ru/phones/cell_phones/chekhly_dlja_sotovykh_telefonov"
13;1156;"Диктофоны";"http://e96.ru/audio_video/audio/diktofony"
462;1173;"Поддоны";"http://e96.ru/sanitary_engineering/shower_enclosures/poddony"
1256;1252;"Сорбетницы";"http://e96.ru/kitchen_appliance/parties/sorbetnicy"
896;806;"Форма легкоатлетическая";"http://e96.ru/sporting_goods/gym_and_aerobics/forma_legkoatleticheskaya"
1558;1011;"Наборы садовых инструментов";"http://e96.ru/garden_cottage/hand_garden_tools/nabory_sadovyh_instrumentov"
1444;1143;"Автомобильные шторки";"http://e96.ru/avto/auto_accessories/avtomobilnye_shtorki"
352;1248;"Фильтры для кофеварок";"http://e96.ru/kitchen_appliance/tea_and_coffee/filtry_dlja_kofe"
1315;39;"Автомобильные масла";"http://e96.ru/avto/car_oil"
363;1196;"Стенды под гладильные прессы";"http://e96.ru/household_appliances/ironing/stendy_pod_gladilnye_pressy"
154;1109;"Планшетные компьютеры";"http://e96.ru/computers/tablet_computers/planshetnye_kompyutery"
1823;1344;"Ширмы";"http://e96.ru/furniture/bedroom/shirmy"
820;1001;"Карповые удочки";"http://e96.ru/tourism/fishing/karpovye_udochki"
1298;1299;"Умные часы и браслеты";"http://e96.ru/phones/devices/umnye_chasy"
284;1108;"Товары по уходу за компьютерной техникой";"http://e96.ru/computers/notebooks/ukhod_za_komp_juternojj_tekhnikojj"
1299;73;"Носимые устройства";"http://e96.ru/phones/devices"
27;1248;"Электрические чайники";"http://e96.ru/kitchen_appliance/tea_and_coffee/elektricheskie_chayniki"
757;1014;"Чехлы для бассейнов";"http://e96.ru/garden_cottage/pools/chehly_dlya_basseynov"
991;990;"Кубки";"http://e96.ru/sporting_goods/sports_awards/kubky"
225;1114;"Сетевые фильтры";"http://e96.ru/computers/power_protection_devices/setevye_filtry"
512;1171;"Лейки для биде";"http://e96.ru/sanitary_engineering/faucets/lejjki_dlja_bide"
1364;1311;"Автомобильные фильтры";"http://e96.ru/avto/auto_parts/avtomobilnye_filtry"
477;1156;"Переходники";"http://e96.ru/audio_video/audio/perehodniki"
319;1113;"Корпуса";"http://e96.ru/computers/accessories/korpusa"
1389;1384;"Керамическая плитка и керамогранит";"http://e96.ru/finishes/ceramic_tiles"
998;175;"Лодки и моторы";"http://e96.ru/tourism/boats_and_motors"
1100;1078;"Бензорезы";"http://e96.ru/tools/chain_saws_and_shears/benzorezy"
819;1001;"Спиннинги";"http://e96.ru/tourism/fishing/spinningi"
147;1081;"Электролобзики";"http://e96.ru/tools/jigsaw_and_planers/elektrolobziki"
878;876;"Ботинки для беговых лыж";"http://e96.ru/sporting_goods/skis_and_snowboards/botinki_dlya_begovyh_lyj"
1378;1386;"Двери межкомнатные";"http://e96.ru/finishes/doors/dveri_mejkomnatnye"
1011;1007;"Ручной садовый инструмент";"http://e96.ru/garden_cottage/hand_garden_tools"
522;1179;"Коврики для ванной";"http://e96.ru/sanitary_engineering/bathroom_accessories/kovriki_dlja_vann"
1178;206;"Полотенцесушители и держатели";"http://e96.ru/sanitary_engineering/towel_warmers"
1527;1347;"Стойки ресепшн";"http://e96.ru/furniture/office/stoyki_resepshn"
870;868;"Коньки прогулочные";"http://e96.ru/sporting_goods/ice_skating/konki_progulochnye"
1257;1252;"Аппараты для сахарной ваты";"http://e96.ru/kitchen_appliance/parties/apparaty_dlya_saharnoy_vaty"
1570;NA;"Мебель IKEA";"http://e96.ru/ikea"
