"externalsessionid";"timestamp";"eventdate";"duration";"category_id"
50204;1462983557518;"2016-05-11";2178;1274
50204;1462982546584;"2016-05-11";1692;40
50204;1462982638649;"2016-05-11";3042;40
28498;1461938731205;"2016-04-29";1514;133
63768;1460565037566;"2016-04-13";999;848
63768;1460361115695;"2016-04-11";1095;848
63768;1460565416647;"2016-04-13";3865;848
63768;1460566236852;"2016-04-13";2001;848
63768;1460567045809;"2016-04-13";977;848
63768;1460365814883;"2016-04-11";2964;848
63768;1460566636424;"2016-04-13";1073;848
29310;1457095810190;"2016-03-04";887;1156
29310;1457095644837;"2016-03-04";2222;3
21814;1458748639364;"2016-03-23";705;91
21814;1458748000781;"2016-03-23";2155;82
35866;1461518797986;"2016-04-24";837;127
35866;1461515547178;"2016-04-24";842;1056
81966;1459863724033;"2016-04-05";130;16
81966;1459863904449;"2016-04-05";835;26
81966;1459863817424;"2016-04-05";440;16
47122;1458937451149;"2016-03-25";1316;74
21894;1460353902831;"2016-04-11";182;1197
21894;1460354714318;"2016-04-11";2040;31
21894;1460357723473;"2016-04-11";2739;211
21894;1460356229364;"2016-04-11";848;17
21894;1460356886191;"2016-04-11";1427;211
21894;1460355103622;"2016-04-11";1085;31
66096;1461649510537;"2016-04-26";1113;154
51426;1455080451260;"2016-02-10";1059;47
43401;1456655853995;"2016-02-28";650;855
43401;1456656523940;"2016-02-28";3917;171
43401;1456656997544;"2016-02-28";2672;228
43401;1456656243375;"2016-02-28";1724;774
33066;1459311785995;"2016-03-30";706;32
35069;1459314473390;"2016-03-30";456;250
20377;1456420318288;"2016-02-25";600;581
20377;1456420840115;"2016-02-25";1266;541
20377;1456420576230;"2016-02-25";852;546
20377;1456420752251;"2016-02-25";928;568
20377;1456420502677;"2016-02-25";361;304
94028;1452532032277;"2016-01-11";306;683
34039;1464518948235;"2016-05-29";2320;1274
34039;1464518515594;"2016-05-29";2144;1274
34039;1464517265971;"2016-05-29";2627;1274
36849;1459428281334;"2016-03-31";854;395
58043;1462686632685;"2016-05-08";1919;18
58043;1462686270589;"2016-05-08";1357;18
49503;1455257418822;"2016-02-12";812;74
49503;1455258947647;"2016-02-12";1108;74
7473;1461697383027;"2016-04-26";452;81
67161;1457888874226;"2016-03-13";2043;154
67161;1460632405188;"2016-04-14";860;324
72978;1463505952528;"2016-05-17";1154;154
62875;1463409356436;"2016-05-16";3021;407
99416;1462444653021;"2016-05-05";2275;51
99416;1462445087301;"2016-05-05";1730;59
53625;1460980441419;"2016-04-18";1961;324
91100;1458315387087;"2016-03-18";3027;461
91100;1458313952964;"2016-03-18";1472;17
91100;1458309091219;"2016-03-18";3054;17
91100;1458308011631;"2016-03-18";1593;17
91100;1458308741128;"2016-03-18";3650;17
91100;1458315531249;"2016-03-18";662;288
91100;1458318247022;"2016-03-18";855;17
91100;1458314493628;"2016-03-18";3288;17
16894;1458994196920;"2016-03-26";490;1575
40531;1459626096705;"2016-04-02";2649;323
40531;1459625777139;"2016-04-02";2756;323
26796;1457153647917;"2016-03-05";623;114
26796;1457153192363;"2016-03-05";2092;652
26796;1457152941316;"2016-03-05";961;271
26796;1457153520304;"2016-03-05";489;168
26796;1457150749955;"2016-03-05";892;9
26796;1457152426162;"2016-03-05";1350;9
73595;1461686075778;"2016-04-26";1592;1280
22814;1461476376563;"2016-04-24";741;81
13230;1460455165379;"2016-04-12";2848;848
13230;1460473389923;"2016-04-12";1004;848
48197;1462990497060;"2016-05-11";3020;430
48197;1462990835927;"2016-05-11";484;1322
48197;1462990491146;"2016-05-11";2607;429
95564;1464090186984;"2016-05-24";425;229
95564;1464177377788;"2016-05-25";1200;1225
95564;1463676830514;"2016-05-19";1361;1225
95564;1463493767286;"2016-05-17";1035;1225
95564;1463492649849;"2016-05-17";711;1225
95564;1463496602923;"2016-05-17";451;1225
95564;1463497939902;"2016-05-17";2796;407
95564;1464090329626;"2016-05-24";3090;127
95564;1463498285002;"2016-05-17";2807;407
95564;1464694570021;"2016-05-31";959;1225
95564;1463497684519;"2016-05-17";1650;407
95564;1463496320222;"2016-05-17";687;1225
95564;1464462899122;"2016-05-28";1680;1066
95564;1464090588970;"2016-05-24";851;1225
95564;1463495420058;"2016-05-17";587;1225
95564;1464462694678;"2016-05-28";3491;1313
95564;1463499813860;"2016-05-17";2774;407
95564;1463495955944;"2016-05-17";514;1225
95564;1464177857958;"2016-05-25";1687;1225
95564;1464090904087;"2016-05-24";1092;1225
95564;1463492957402;"2016-05-17";994;1225
14349;1463290952243;"2016-05-15";659;1592
14349;1463291035703;"2016-05-15";771;62
14349;1463291846362;"2016-05-15";2230;31
86816;1459269307887;"2016-03-29";3378;42
80091;1454476351027;"2016-02-03";1550;117
80091;1454477267424;"2016-02-03";1320;117
35068;1460316392766;"2016-04-10";1303;228
76631;1457265150754;"2016-03-06";2732;82
76631;1457264820320;"2016-03-06";3329;82
76631;1457265422743;"2016-03-06";765;271
78620;1458999056652;"2016-03-26";932;26
6351;1455370712184;"2016-02-13";3366;154
6351;1455370454866;"2016-02-13";472;1109
6351;1455370205858;"2016-02-13";2319;154
57060;1462857302133;"2016-05-10";790;204
57060;1462856278680;"2016-05-10";509;204
57060;1462856201144;"2016-05-10";460;1063
12899;1463903410361;"2016-05-22";919;62
33864;1458108970526;"2016-03-16";1362;1340
1548;1458932419806;"2016-03-25";516;286
1548;1458932157750;"2016-03-25";356;1289
84560;1459427193457;"2016-03-31";1329;47
84560;1459426647713;"2016-03-31";2265;47
84560;1459428263416;"2016-03-31";619;75
84560;1459430432936;"2016-03-31";974;75
84560;1459398441262;"2016-03-31";1261;59
84560;1459396386696;"2016-03-31";3437;51
55939;1460782464680;"2016-04-16";1501;9
53977;1464715965846;"2016-05-31";2841;49
53977;1464717171367;"2016-05-31";2552;51
53977;1464716896976;"2016-05-31";4614;51
88585;1464097253659;"2016-05-24";3341;324
88585;1464101832109;"2016-05-24";592;324
88585;1464096654648;"2016-05-24";1707;324
88585;1464101469948;"2016-05-24";4257;324
98130;1459959828580;"2016-04-06";840;254
98130;1459960050611;"2016-04-06";2812;254
98130;1459959745038;"2016-04-06";1851;495
98130;1459959777714;"2016-04-06";1827;495
95120;1457710257130;"2016-03-11";3228;51
72361;1464602195998;"2016-05-30";1141;848
84410;1464286075431;"2016-05-26";418;1517
84410;1464286249426;"2016-05-26";1812;856
84410;1464282939570;"2016-05-26";886;855
66029;1462031504504;"2016-04-30";907;74
66029;1462031178092;"2016-04-30";1182;74
66029;1462031976020;"2016-04-30";3637;74
66029;1462032356399;"2016-04-30";895;74
23630;1454782660852;"2016-02-06";1198;94
89791;1459356556364;"2016-03-30";817;127
89791;1459356013169;"2016-03-30";2828;127
70934;1458660223106;"2016-03-22";2117;682
70934;1458659823632;"2016-03-22";243;578
75778;1463230371040;"2016-05-14";1775;848
75778;1463229756421;"2016-05-14";1268;848
75778;1463228783105;"2016-05-14";1024;848
89473;1464268757851;"2016-05-26";629;114
89473;1464269145277;"2016-05-26";779;114
89473;1464269261615;"2016-05-26";775;114
53564;1457592960596;"2016-03-10";2046;1134
69190;1457616081660;"2016-03-10";1279;96
49352;1463395853452;"2016-05-16";744;1063
49352;1463396624954;"2016-05-16";735;1063
49352;1463395530434;"2016-05-16";352;1063
49352;1463396295497;"2016-05-16";471;1063
54878;1455093550620;"2016-02-10";2180;36
81253;1463746170959;"2016-05-20";2942;35
81253;1463747249031;"2016-05-20";2321;35
81253;1463747655063;"2016-05-20";3542;35
81253;1463746502355;"2016-05-20";2135;35
81253;1463746849536;"2016-05-20";2138;35
21913;1459259035364;"2016-03-29";735;746
21913;1459264125103;"2016-03-29";389;1579
49657;1462257175038;"2016-05-03";824;234
2471;1460352300145;"2016-04-11";602;75
2471;1460348117354;"2016-04-11";433;75
2471;1460352364660;"2016-04-11";476;75
2471;1460352409739;"2016-04-11";1067;75
2471;1460353015580;"2016-04-11";673;75
45895;1458025161502;"2016-03-15";1177;51
45895;1458024918538;"2016-03-15";593;51
37505;1462982875649;"2016-05-11";77;1727
37505;1462982974214;"2016-05-11";327;1572
11567;1456691283221;"2016-02-28";749;1343
40788;1462470116007;"2016-05-05";401;1159
40788;1462470354060;"2016-05-05";1585;3
40788;1462469905485;"2016-05-05";718;1159
40788;1462466421541;"2016-05-05";3792;50
40788;1462469992179;"2016-05-05";1140;1159
12727;1462616511220;"2016-05-07";1170;848
4993;1460546162499;"2016-04-13";1399;142
4993;1460546799182;"2016-04-13";1287;197
76060;1460729236937;"2016-04-15";643;1245
76060;1460729009665;"2016-04-15";3200;32
53574;1462028842469;"2016-04-30";1141;593
26895;1457507144926;"2016-03-09";2092;235
26895;1457507708849;"2016-03-09";3051;235
26895;1457506829172;"2016-03-09";1649;235
26895;1457507558022;"2016-03-09";2229;235
13690;1462812225881;"2016-05-09";2036;558
13690;1462812667149;"2016-05-09";2195;558
13690;1462812225988;"2016-05-09";1952;558
89214;1458880890759;"2016-03-25";2155;21
89214;1458881271900;"2016-03-25";2527;21
64859;1458285709899;"2016-03-18";917;12
64859;1458283199660;"2016-03-18";1823;12
64859;1458283360064;"2016-03-18";2155;12
64859;1458283494120;"2016-03-18";3491;12
64859;1458294698205;"2016-03-18";1795;12
64859;1458285573963;"2016-03-18";1737;12
64859;1458283572268;"2016-03-18";1627;12
64859;1458284484665;"2016-03-18";1206;12
64859;1458285340074;"2016-03-18";2064;12
64859;1458294477301;"2016-03-18";1796;12
45594;1462857033631;"2016-05-10";1219;430
92330;1456918795215;"2016-03-02";1666;3
883;1460522893894;"2016-04-13";526;75
883;1460959320081;"2016-04-18";378;75
883;1460957835062;"2016-04-18";370;75
883;1460956855169;"2016-04-18";1094;294
883;1460959052724;"2016-04-18";342;75
25198;1456299267266;"2016-02-24";2921;367
25198;1456299249169;"2016-02-24";199;719
25198;1456299246029;"2016-02-24";147;720
25198;1456299231871;"2016-02-24";468;342
89775;1464694498928;"2016-05-31";962;1521
61631;1458793268202;"2016-03-24";2402;28
69151;1458058801987;"2016-03-15";2410;51
85657;1464448536172;"2016-05-28";2015;127
85657;1464448078558;"2016-05-28";419;127
85657;1464449094380;"2016-05-28";2500;127
96800;1463275617044;"2016-05-15";3167;496
96800;1463277585389;"2016-05-15";1232;690
96800;1463276791494;"2016-05-15";917;690
16780;1459964742439;"2016-04-06";1350;211
16780;1459964909908;"2016-04-06";992;848
16780;1459964498952;"2016-04-06";344;1197
16780;1459964678257;"2016-04-06";689;1197
31660;1456764044236;"2016-02-29";2633;51
39273;1455825571994;"2016-02-18";3239;96
39273;1455825818492;"2016-02-18";860;1690
23565;1460914238755;"2016-04-17";767;402
23565;1460913389787;"2016-04-17";2257;160
23565;1460912491013;"2016-04-17";2903;336
23565;1460914026633;"2016-04-17";359;342
56261;1459259784839;"2016-03-29";4133;27
56261;1459260708510;"2016-03-29";3662;27
25436;1457189698632;"2016-03-05";1533;1158
25436;1457190104407;"2016-03-05";2444;3
54600;1463245063627;"2016-05-14";1412;172
54600;1463245560868;"2016-05-14";1482;172
54600;1463244212681;"2016-05-14";1179;172
95548;1462189740361;"2016-05-02";2366;18
66712;1462872943667;"2016-05-10";1748;25
66712;1462887305459;"2016-05-10";4478;31
66712;1462888999766;"2016-05-10";3265;31
66712;1462887823865;"2016-05-10";3433;31
66712;1462881917161;"2016-05-10";4059;25
87056;1464795272701;"2016-06-01";4884;407
87056;1464794611662;"2016-06-01";4321;407
15553;1462293690145;"2016-05-03";1757;36
15553;1462292031344;"2016-05-03";2530;36
15553;1462293260361;"2016-05-03";2850;36
15553;1462293192598;"2016-05-03";3412;36
15553;1462288398016;"2016-05-03";4701;36
15553;1462289842954;"2016-05-03";3136;36
15553;1462288107106;"2016-05-03";1634;36
96978;1464233155444;"2016-05-26";1225;62
96978;1464235104518;"2016-05-26";735;62
96978;1464233144811;"2016-05-26";735;62
96978;1464233128290;"2016-05-26";788;62
96978;1464233593739;"2016-05-26";3282;62
22126;1455451286787;"2016-02-14";3099;57
22126;1455451637388;"2016-02-14";2056;57
22126;1455452006207;"2016-02-14";955;57
22126;1455452309855;"2016-02-14";1962;57
22126;1455471214423;"2016-02-14";2724;57
22126;1455453302615;"2016-02-14";2349;57
6990;1457257328492;"2016-03-06";230;24
33305;1464113580180;"2016-05-24";630;1186
33305;1464108883281;"2016-05-24";2408;463
33305;1464109927764;"2016-05-24";2855;463
64759;1462643867106;"2016-05-07";2700;385
64759;1462643303575;"2016-05-07";1945;385
62451;1459008618185;"2016-03-26";1536;323
57563;1460551472323;"2016-04-13";2679;1239
20852;1458900183010;"2016-03-25";2684;20
16048;1463895589918;"2016-05-22";1074;26
16048;1463903731522;"2016-05-22";1210;976
61504;1461589157219;"2016-04-25";149;1585
59927;1460714586160;"2016-04-15";4800;321
59927;1460714875987;"2016-04-15";1121;286
59927;1460714658255;"2016-04-15";4464;312
59927;1460714520856;"2016-04-15";5189;320
33679;1458751268792;"2016-03-23";409;1146
33679;1458751548027;"2016-03-23";506;1067
47229;1462891128309;"2016-05-10";814;1098
47229;1462890574049;"2016-05-10";1250;1098
60937;1456918991722;"2016-03-02";1423;172
69823;1463545602604;"2016-05-18";690;93
38949;1458490797601;"2016-03-20";1230;1202
70298;1463311795514;"2016-05-15";2196;463
85973;1456116700458;"2016-02-22";2596;82
85973;1456119604876;"2016-02-22";998;82
85973;1456117325319;"2016-02-22";2385;82
85973;1456120128678;"2016-02-22";1753;202
85973;1456118038854;"2016-02-22";1144;82
64980;1458038114664;"2016-03-15";465;1272
64980;1458020218489;"2016-03-15";570;1355
64980;1458033797093;"2016-03-15";1689;257
64980;1458033447007;"2016-03-15";2264;82
64980;1458033022840;"2016-03-15";2395;82
64980;1458038373598;"2016-03-15";1079;41
64980;1458037906208;"2016-03-15";799;395
15581;1459937105123;"2016-04-06";1161;18
15581;1459935477155;"2016-04-06";1248;429
15581;1459938717959;"2016-04-06";960;18
15581;1459935285863;"2016-04-06";3476;428
5184;1464194945899;"2016-05-25";1862;1309
20090;1458664344301;"2016-03-22";2070;132
20090;1458663549642;"2016-03-22";1026;132
74774;1460729088983;"2016-04-15";3626;848
30143;1452403608346;"2016-01-10";410;81
55691;1464100732269;"2016-05-24";360;1031
68883;1462255739545;"2016-05-03";1968;330
31644;1460994166915;"2016-04-18";1395;51
31644;1460994351328;"2016-04-18";603;49
31644;1460994775221;"2016-04-18";1395;37
98895;1459335032239;"2016-03-30";1444;18
98895;1459334691084;"2016-03-30";4069;18
84100;1458999704206;"2016-03-26";2697;219
84100;1459001678157;"2016-03-26";944;601
84100;1459000994870;"2016-03-26";1592;592
84100;1459001613385;"2016-03-26";2664;585
84100;1459000074781;"2016-03-26";204;209
81162;1457005154560;"2016-03-03";2360;187
52215;1461121598537;"2016-04-20";1588;234
52215;1461122696848;"2016-04-20";1293;228
1334;1462729085512;"2016-05-08";1725;74
1334;1462729395822;"2016-05-08";4837;74
80150;1454854138461;"2016-02-07";968;74
80150;1454848368015;"2016-02-07";767;74
97530;1462197238985;"2016-05-02";3932;50
97530;1462197562321;"2016-05-02";2023;50
59991;1457423680121;"2016-03-08";987;236
34857;1460466201268;"2016-04-12";5654;575
34857;1460466366352;"2016-04-12";2687;575
49485;1460565411112;"2016-04-13";984;848
49485;1460567495445;"2016-04-13";2794;309
49485;1460567432639;"2016-04-13";2465;309
3715;1456727727232;"2016-02-29";1293;456
91332;1462898505457;"2016-05-10";139;1727
91332;1462902701060;"2016-05-10";604;1067
91332;1462902517645;"2016-05-10";530;1255
91332;1462902926746;"2016-05-10";572;824
91332;1462902434392;"2016-05-10";230;1254
91332;1462898766265;"2016-05-10";1732;127
91332;1462898635719;"2016-05-10";636;1579
21006;1457875526136;"2016-03-13";758;324
21006;1457875849526;"2016-03-13";1119;324
21006;1457872752446;"2016-03-13";2105;324
91834;1462535706721;"2016-05-06";1002;848
98231;1459532187644;"2016-04-01";2112;989
98231;1459530015698;"2016-04-01";719;462
98231;1459532004353;"2016-04-01";469;1325
98231;1459531169293;"2016-04-01";3552;1282
98231;1459532085311;"2016-04-01";2750;989
98231;1459530366310;"2016-04-01";1766;1280
98231;1459531424588;"2016-04-01";1374;1282
98231;1459530877327;"2016-04-01";1857;1282
98231;1459530272324;"2016-04-01";995;1342
98231;1459531669758;"2016-04-01";2524;1282
84650;1460314499316;"2016-04-10";3330;323
65209;1459444183002;"2016-03-31";412;1151
65209;1459080896409;"2016-03-27";297;1286
65209;1459076667858;"2016-03-27";1834;17
65209;1459080465829;"2016-03-27";220;1369
65209;1459079745117;"2016-03-27";2282;332
65209;1461848562345;"2016-04-28";797;228
65209;1459081380715;"2016-03-27";1739;1519
65209;1461849518859;"2016-04-28";3378;117
65209;1461849906869;"2016-04-28";1330;1129
65209;1459081225050;"2016-03-27";2828;1281
65209;1459079081182;"2016-03-27";2974;332
70492;1461137902370;"2016-04-20";188;1516
30044;1463503038034;"2016-05-17";812;154
69642;1463024777297;"2016-05-12";2374;50
69642;1463025217662;"2016-05-12";1446;690
69642;1463027012258;"2016-05-12";858;980
69642;1463026578154;"2016-05-12";623;980
45989;1460740348638;"2016-04-15";5938;50
44016;1464028758436;"2016-05-23";1524;100
98812;1462722362899;"2016-05-08";1416;49
93182;1458247899243;"2016-03-17";3187;254
88829;1458930833099;"2016-03-25";1721;9
88829;1458931064785;"2016-03-25";1435;9
81589;1459959344869;"2016-04-06";2303;172
81589;1459959744085;"2016-04-06";3014;172
81589;1459959671250;"2016-04-06";3265;172
81589;1459959811770;"2016-04-06";1749;495
76607;1462304596672;"2016-05-03";870;478
76607;1462304346568;"2016-05-03";865;478
76607;1462300030008;"2016-05-03";303;129
42227;1462970788095;"2016-05-11";1925;257
79428;1464263306976;"2016-05-26";3291;62
79428;1464262791363;"2016-05-26";960;62
79428;1464273777685;"2016-05-26";5152;62
79428;1464277096012;"2016-05-26";1502;62
79428;1464275280174;"2016-05-26";3679;62
33148;1458824063948;"2016-03-24";984;1066
33148;1458823972088;"2016-03-24";1948;1066
70060;1458477833124;"2016-03-20";1171;233
70060;1461742729588;"2016-04-27";613;1321
70060;1462031516470;"2016-04-30";1920;326
70867;1462010796020;"2016-04-30";878;186
70867;1462011033485;"2016-04-30";727;10
70867;1462011761632;"2016-04-30";504;184
18069;1454685108188;"2016-02-05";1360;104
18069;1454681494874;"2016-02-05";886;407
18069;1454679790650;"2016-02-05";1743;407
18069;1454684760672;"2016-02-05";594;1239
70613;1463501113828;"2016-05-17";973;62
87256;1456448676502;"2016-02-26";2241;278
57993;1463591319024;"2016-05-18";1813;25
68276;1463305507639;"2016-05-15";1538;65
68276;1463307153650;"2016-05-15";655;65
24137;1463287888968;"2016-05-15";951;80
95823;1463467407091;"2016-05-17";494;145
95823;1463465677631;"2016-05-17";1742;80
95823;1463464283501;"2016-05-17";1137;37
95823;1463466427096;"2016-05-17";230;1254
95823;1463464536199;"2016-05-17";559;37
95823;1463468010929;"2016-05-17";1781;595
95823;1463464033609;"2016-05-17";1851;37
95823;1463464468559;"2016-05-17";831;37
95823;1463468465242;"2016-05-17";496;65
95823;1463465339955;"2016-05-17";1765;218
95823;1463468835352;"2016-05-17";1636;65
57203;1459815723590;"2016-04-05";2056;976
84993;1458827500589;"2016-03-24";813;706
84993;1458826813990;"2016-03-24";330;694
84993;1458827407368;"2016-03-24";499;393
63914;1459337991302;"2016-03-30";553;1056
63914;1459337686744;"2016-03-30";480;1056
63914;1459338095184;"2016-03-30";454;1056
63914;1459337939502;"2016-03-30";598;1056
84661;1455350603287;"2016-02-13";1206;51
84661;1455349844042;"2016-02-13";2032;51
84661;1455350301244;"2016-02-13";848;51
84661;1455350205459;"2016-02-13";1284;51
76361;1458482226835;"2016-03-20";317;1203
76361;1458481601121;"2016-03-20";1671;989
69869;1460742769824;"2016-04-15";3295;18
19118;1456992948759;"2016-03-03";788;26
19118;1457000960013;"2016-03-03";2969;26
19118;1456996784165;"2016-03-03";3253;26
19118;1456999451258;"2016-03-03";906;26
19118;1457006042483;"2016-03-03";290;220
19118;1456993099499;"2016-03-03";2894;26
19118;1456996735396;"2016-03-03";1076;26
1888;1452856650912;"2016-01-15";965;129
1888;1452855637429;"2016-01-15";271;129
67292;1460609668277;"2016-04-14";527;48
52330;1464256977077;"2016-05-26";1109;31
62413;1456893603893;"2016-03-02";416;1260
57024;1462826384089;"2016-05-09";562;169
57024;1462825050896;"2016-05-09";3198;228
53409;1458532891638;"2016-03-21";1564;324
68452;1459098843461;"2016-03-27";1107;411
68452;1459100360214;"2016-03-27";802;407
73379;1455633806016;"2016-02-16";2090;74
73379;1455634328076;"2016-02-16";751;74
56123;1461765636936;"2016-04-27";6702;27
583;1458738272050;"2016-03-23";1316;234
63638;1462713797955;"2016-05-08";3095;336
63638;1462713427199;"2016-05-08";2723;336
63638;1462713278301;"2016-05-08";943;1576
15820;1454510069021;"2016-02-03";1132;93
15820;1454514287641;"2016-02-03";890;93
29657;1463937620562;"2016-05-22";1388;848
29657;1463936363620;"2016-05-22";1199;848
13336;1462210892486;"2016-05-02";1268;981
87106;1458970326769;"2016-03-26";937;1191
87106;1458970391046;"2016-03-26";509;1191
87106;1458970348925;"2016-03-26";485;84
66486;1454609075699;"2016-02-04";1459;428
72881;1456426738254;"2016-02-25";3159;902
72881;1456426665821;"2016-02-25";187;129
72881;1456426695428;"2016-02-25";687;129
97704;1454653895132;"2016-02-05";752;36
97704;1454657036847;"2016-02-05";3909;36
43611;1456554005813;"2016-02-27";2435;96
43611;1456570693161;"2016-02-27";186;821
21502;1454645791839;"2016-02-05";427;877
21502;1454646017921;"2016-02-05";859;130
95540;1461600654109;"2016-04-25";997;3
95540;1461601307625;"2016-04-25";1002;3
75664;1460366604055;"2016-04-11";764;1578
75664;1460366060623;"2016-04-11";310;1592
86310;1463057808384;"2016-05-12";2503;20
64132;1459935616595;"2016-04-06";398;1
64132;1459936215429;"2016-04-06";3107;12
64132;1459935759815;"2016-04-06";1504;136
21021;1460300983050;"2016-04-10";1377;203
60343;1463906901951;"2016-05-22";1645;848
60343;1463909651281;"2016-05-22";2440;321
24151;1461037929149;"2016-04-19";760;3
7372;1460032885083;"2016-04-07";1325;186
48225;1460859463385;"2016-04-17";1534;90
48225;1460860215746;"2016-04-17";2808;90
48225;1460862070801;"2016-04-17";2529;202
48225;1460861497736;"2016-04-17";2978;202
75137;1460284693800;"2016-04-10";980;1129
424;1461139040006;"2016-04-20";1189;112
45934;1458981067693;"2016-03-26";984;3
22577;1460646326534;"2016-04-14";3701;50
22577;1460646099254;"2016-04-14";4727;50
22577;1460645747438;"2016-04-14";2212;50
36116;1464668352123;"2016-05-31";1122;228
89274;1462912248269;"2016-05-10";1907;395
89274;1462912351575;"2016-05-10";3099;50
11713;1462468403984;"2016-05-05";2572;819
11713;1462622364495;"2016-05-07";2623;819
11713;1461474975607;"2016-04-24";1224;74
11713;1462471907473;"2016-05-05";1974;848
11713;1459944890876;"2016-04-06";3166;51
11713;1461074505995;"2016-04-19";4496;96
11713;1462253350290;"2016-05-03";1498;51
11713;1461474900806;"2016-04-24";888;74
11713;1461657443989;"2016-04-26";334;1868
11713;1461568692524;"2016-04-25";829;51
28738;1457013444553;"2016-03-03";922;324
28738;1457011784661;"2016-03-03";4043;324
20411;1459242780605;"2016-03-29";918;26
20411;1459244400024;"2016-03-29";312;979
20411;1459242051034;"2016-03-29";1158;26
20411;1459243524753;"2016-03-29";2919;385
20411;1459243923507;"2016-03-29";1671;80
20411;1459242957535;"2016-03-29";1900;26
8300;1459863157256;"2016-04-05";356;795
29875;1460783097966;"2016-04-16";467;78
29875;1460784010278;"2016-04-16";662;142
29875;1460784368951;"2016-04-16";771;1572
29875;1460783621088;"2016-04-16";1227;78
29875;1460784245239;"2016-04-16";434;1588
18914;1461823611763;"2016-04-28";1151;337
45388;1462128956985;"2016-05-01";477;1262
28481;1458043275270;"2016-03-15";2875;26
26458;1462114789477;"2016-05-01";637;350
26458;1462289119796;"2016-05-03";1422;129
26458;1460310773818;"2016-04-10";2103;965
26458;1462114786507;"2016-05-01";831;165
32108;1455959764739;"2016-02-20";1282;22
32108;1455953975230;"2016-02-20";1449;22
86427;1462261098810;"2016-05-03";1073;1050
67756;1456243071930;"2016-02-23";520;27
67756;1456243675219;"2016-02-23";4185;27
66069;1461154244975;"2016-04-20";1305;324
15998;1457789208200;"2016-03-12";725;160
30579;1461747149256;"2016-04-27";2122;367
63497;1462944896950;"2016-05-11";958;594
63497;1462945813089;"2016-05-11";774;403
92266;1460714428946;"2016-04-15";2473;337
92266;1460709297819;"2016-04-15";1880;337
92266;1460714986116;"2016-04-15";1829;337
92266;1460710394381;"2016-04-15";2155;337
92266;1460714217348;"2016-04-15";2236;337
92266;1460710915913;"2016-04-15";2028;337
30471;1462292446651;"2016-05-03";2416;187
30471;1462292866507;"2016-05-03";724;85
84982;1455355703511;"2016-02-13";2859;6
3524;1454470706791;"2016-02-03";2074;117
40709;1459937626594;"2016-04-06";705;74
40709;1459938286735;"2016-04-06";1351;81
40709;1459938306012;"2016-04-06";3907;105
81898;1457242969552;"2016-03-06";1041;408
83977;1464410639427;"2016-05-28";1572;47
83977;1464409385627;"2016-05-28";3948;47
83977;1464421632812;"2016-05-28";2639;59
83977;1464410393253;"2016-05-28";2617;47
83977;1464427060245;"2016-05-28";1466;54
83977;1464421080839;"2016-05-28";505;59
83977;1464413525335;"2016-05-28";1980;47
83977;1464420837593;"2016-05-28";1698;59
83977;1464425255545;"2016-05-28";1298;54
14853;1455627853152;"2016-02-16";1780;22
14853;1455628182904;"2016-02-16";1155;22
14853;1455627470981;"2016-02-16";547;91
14853;1455628277113;"2016-02-16";1327;22
82438;1462331482046;"2016-05-04";2954;848
43116;1456759294196;"2016-02-29";2321;309
43116;1456759308622;"2016-02-29";2842;1228
43116;1456760637614;"2016-02-29";3209;309
43116;1456759308372;"2016-02-29";3666;385
43116;1456761380392;"2016-02-29";3881;385
38537;1461464340252;"2016-04-24";1983;119
93598;1463216949434;"2016-05-14";879;47
41453;1461208883654;"2016-04-21";782;1158
69503;1464588955131;"2016-05-30";2138;336
52922;1460976753053;"2016-04-18";593;358
57627;1459075256520;"2016-03-27";513;74
57627;1458914479886;"2016-03-25";298;755
62506;1460623980104;"2016-04-14";2910;407
72276;1463719944462;"2016-05-20";927;1134
30403;1462382897829;"2016-05-04";3571;49
30403;1462383425238;"2016-05-04";1454;59
30403;1462383319373;"2016-05-04";1859;49
30403;1462383194641;"2016-05-04";1801;47
85338;1459834801076;"2016-04-05";2114;522
81551;1460735405324;"2016-04-15";1198;228
81551;1460735891285;"2016-04-15";1080;228
57788;1462434547008;"2016-05-05";1737;18
67667;1461845586555;"2016-04-28";1119;819
39507;1455125757150;"2016-02-10";2974;17
39507;1455124925486;"2016-02-10";1182;17
39507;1455122166863;"2016-02-10";1272;17
6967;1463319937341;"2016-05-15";1321;62
64684;1461582461151;"2016-04-25";2646;133
64684;1461581991289;"2016-04-25";2934;133
64684;1461583289436;"2016-04-25";2435;133
74565;1462961147062;"2016-05-11";1142;337
74565;1462961980866;"2016-05-11";2105;337
74565;1462961585286;"2016-05-11";1439;337
74565;1462962389345;"2016-05-11";941;337
41190;1456894004724;"2016-03-02";445;266
93662;1463589823029;"2016-05-18";1051;976
93662;1463589979469;"2016-05-18";639;976
98243;1454570802397;"2016-02-04";1195;31
98243;1454570880999;"2016-02-04";2349;31
42529;1462012249777;"2016-04-30";3207;586
16640;1460436761533;"2016-04-12";485;228
62622;1462021384548;"2016-04-30";958;848
30920;1452446785782;"2016-01-10";272;1342
96303;1462734335962;"2016-05-08";2700;278
12210;1461488310993;"2016-04-24";1775;32
12210;1461487452836;"2016-04-24";2493;32
23500;1462852504413;"2016-05-10";1321;25
23500;1462852168459;"2016-05-10";1451;25
23500;1462859114215;"2016-05-10";979;32
