year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
2002,American Boy,Chris Isaak,SONXQGX12A8C13C870,ARCZC791187B991DF4,4,0.994,-7.876,133.015,0.941,4,0.646,0.902735214,0.022,0.069,54.71,-75.61,169.856,-122.213,90.558,-87.874,218.409,-40.731,72.661,-110.781,81,-73.25,38.843,-36.311,126.761,-49.808,40.622,-29.709,30.304,-54.342,71.707,-34.496,42.33,0
2002,Somebody to Love,Chris Isaak,SOPOBUE12A8C13C874,ARCZC791187B991DF4,4,0.938,-9.497,124.013,0.967,2,0.782,0.693990366,0.001,0.178,53.944,-207.142,167.258,-155.195,104.422,-143.943,35.357,-20.768,87.891,-86.791,125.398,-50.779,38.739,-63.202,133.351,-39.448,55.109,-49.534,52.618,-45.557,80.751,-27.326,63.967,0
2002,Nothing to Say,Chris Isaak,SOEJEBK12A8C13C879,ARCZC791187B991DF4,4,1,-8.568,126.089,0.947,2,0.771,0.718548238,0.001,5.329,55.509,-95.59,206.523,-180.739,66.158,-170.823,137.732,-75.072,137.428,-95.506,50.265,-68.597,63.065,-72.67,107.427,-51.832,44.529,-72.467,45.352,-51.085,94.152,-49.912,31.313,0
2002,7 Days,Craig David,SOKYQVC137DDD420AC,ARB3YNF1187B992AF0,5,1,-5.194,135.014,0.688,7,0.658,0.866487394,0.001,0,54.097,-265.824,261.61,-216.673,201.793,-162.251,346.172,-66.443,164.785,-217.08,193.461,-110.264,125.728,-113.773,134.547,-96.114,86.341,-97.051,94.063,-88.135,142.568,-80.904,47.662,1
2002,Decorated,Crazy Town,SOAVBHE13690BEB579,ARNDQQ41187B9AE635,4,1,-5.253,123.984,1,8,0.716,0.900931114,0.01,0.004,56.18,-78.004,209.347,-150.172,175.236,-115.852,270.471,-76.447,113.596,-109.23,158.579,-86.87,45.945,-108.373,88.923,-98.38,45.606,-43.921,80.669,-154.484,121.884,-41.713,40.514,0
2002,Hurt You So Bad,Crazy Town,SODMOCV12AB017B43C,ARNDQQ41187B9AE635,4,1,-4.841,108.076,0.955,9,0.146,0.913973162,0.014,0,57.362,-62.841,174.431,-121.753,61.066,-115.998,258.936,-59.249,57.491,-70.929,59.631,-86.829,53.828,-93.882,60.133,-39.134,33.43,-39.292,55.808,-131.119,60.379,-46.591,56.902,0
2002,Drowning,Crazy Town,SOOXWZS13695D76657,ARNDQQ41187B9AE635,4,1,-4.542,94.994,0.949,1,0,0.941484518,0.015,0,56.837,-107.701,209.274,-96.31,95.719,-355.025,177.453,-60.558,72.388,-82.937,191.171,-81.577,68.54,-78.991,102.405,-84.881,41.185,-47.775,86.337,-70.906,49.263,-49.287,46.978,0
2002,Change,Crazy Town,SODZVVJ1368D871B55,ARNDQQ41187B9AE635,4,0.902,-7.023,90.56,1,1,0,0.860205093,0.003,0.026,56.027,-203.454,183.905,-146.668,91.97,-200.248,76.209,-70.174,81.933,-96.027,220.02,-89.818,92.333,-116.181,180.37,-64.283,43.579,-53.225,80.593,-73.622,48.927,-49.637,46.801,0
2002,Candy Coated,Crazy Town,SOFYQRF136879F6BDA,ARNDQQ41187B9AE635,4,1,-6.953,88.955,1,6,0.571,0.877591405,0.002,13.501,54.996,-141.118,159.344,-150.739,85.008,-147.68,267.317,-94.877,124.969,-125.128,103.367,-101.055,57.449,-102.047,114.648,-66.401,61.992,-62.963,67.964,-83.86,59.453,-64.754,39.478,0
2002,Waste of My Time,Crazy Town,SOORMJK136963F6069,ARNDQQ41187B9AE635,4,0.828,-5.53,110.914,1,2,0.483,0.836248114,0.023,28.044,56.504,-22.969,303.652,-124.76,146.039,-162.514,186.213,-69.396,96.824,-94.202,130.123,-87.233,62.964,-103.582,128.734,-72.851,29.284,-55.832,79.229,-143.686,49.607,-49.806,49.649,0
2002,Sorry,Crazy Town,SOCDFDG12A8C131DBD,ARNDQQ41187B9AE635,4,1,-9.487,140.032,0.221,1,0.499,0.526762144,0.002,0,54.663,-236.119,197.24,-170.012,161.629,-202.118,213.085,-92.656,105.807,-108.924,146.104,-76.243,65.5,-89.308,64.402,-92.104,52.808,-72.606,55.052,-66.625,50.216,-41.517,60.567,0
2002,Battle Cry,Crazy Town,SOIMIUL13691F147CA,ARNDQQ41187B9AE635,4,1,-4.493,75.004,0.121,1,0.11,0.93664927,0.015,10.284,56.288,-26.48,278.443,-163.217,212.791,-309.09,348.142,-79.01,126.166,-112.893,67.315,-80.274,69.466,-77.502,87.107,-60.135,37.345,-62.711,52.07,-133.879,71.638,-38.763,31.897,0
2002,Take It to the Bridge,Crazy Town,SOZACIU136907DFAED,ARNDQQ41187B9AE635,4,1,-5.649,103.021,0.948,1,0.569,0.908574543,0.011,0.002,55.618,-62.439,245.024,-180.634,99.6,-142.588,357.335,-75.057,61.4,-89.949,111.19,-102.883,57.334,-119.692,88.269,-67.86,49.377,-41.182,85.772,-132.518,128.343,-40.861,36.748,0
2002,Skulls and Stars,Crazy Town,SOKEUYW136908D3D6C,ARNDQQ41187B9AE635,4,1,-6.44,76.984,0.321,8,0.233,0.731620825,0.002,0,55.317,-109.446,253.026,-144.445,122.176,-241.01,182.866,-93.529,100.983,-134.556,215.87,-99.742,48.862,-102.345,94.786,-70.441,45.009,-55.083,74.907,-123.385,65.436,-48.7,42.881,0
2002,Beautiful,Crazy Town,SOEHLZK13689DE017F,ARNDQQ41187B9AE635,4,1,-6.13,95.038,0.816,1,0.351,0.682551039,0.003,0,54.922,-148.153,195.607,-123.81,87.279,-111.586,86.598,-64.041,105.244,-105.201,65.087,-57.33,68.129,-90.556,75.596,-55.699,46.406,-51.654,60.584,-64.375,42.833,-40.714,40.892,0
2002,You're the One,Crazy Town,SOPRBPJ136913A8BCC,ARNDQQ41187B9AE635,4,1,-6.318,76.975,0.2,8,0.788,0.839313712,0.002,0.001,55.134,-76.944,253.107,-174.887,85.833,-240.459,342.523,-93.529,102.691,-131.851,218.458,-81.786,48.916,-99.114,88.216,-69.762,44.246,-53.333,60.096,-135.616,66.776,-46.759,36.074,0
2002,Them Days,Crazy Town,SOTIYRW136955E1852,ARNDQQ41187B9AE635,4,1,-5.218,91.006,0.949,1,0.296,0.818997305,0.004,0,55.521,-228.098,180.654,-221.256,152.303,-192.175,240.787,-100.424,96.324,-99.937,218.605,-116.71,95.207,-164.119,134.906,-90.498,50.967,-61.627,90.655,-116.483,58.228,-51.072,38.586,0
2002,One Last Breath,Creed,SOUYCCS12AB01804F2,ARVHLDB1187FB5B45A,4,0.542,-6.573,126.364,0.284,2,0.531,0.708211815,0.004,0,57.317,-145.158,171.13,-89.966,157.345,-127.512,111.007,-65.869,106.581,-99.002,75.289,-55.983,63.396,-79.912,76.072,-64.299,43.284,-56.36,50.791,-69.069,53.623,-47.446,53.216,1
2002,My Sacrifice,Creed,SOMJJLF135C203A8B1,ARVHLDB1187FB5B45A,4,0.787,-6.347,146.759,0.327,2,0.68,0.882589863,0.002,0.013,56.984,-151.747,170.773,-114.886,113.669,-97.635,85.976,-69.205,129.591,-64.359,58.674,-49.876,71.795,-94.847,62.245,-88.867,23.473,-59.338,54.45,-46.39,55.458,-71.546,78.433,1
2002,Gotta Get Thru This,Daniel Bedingfield,SODOOYT1376D44BE5B,ARRTPWX1187B99199A,4,1,-9.334,130.054,0.219,5,0.387,0.298514132,0.001,0,56.411,-147.45,403.371,-193.08,163.62,-312.486,201.547,-95.257,143.908,-127.687,177.638,-110.059,63.344,-164.807,133.036,-77.814,59.412,-87.192,95.641,-116.435,119.872,-57.53,45.302,1
2002,Whose Foolin' Who,Dave Davies,SOOFJGA1312FDFEAC1,ARI0O091187B9B5CA9,4,0.874,-7.173,129.439,0.803,0,0.205,0.713180296,0.019,33.824,56.731,-81.017,182.698,-112.855,121.725,-165.171,100.15,-53.8,128.078,-101.828,116.133,-92.57,52.344,-94.019,87.076,-42.442,54.93,-38.143,54.695,-66.537,47.729,-50.732,49.398,0
2002,Lie! ..........,Dave Davies,SOCKCTJ12B5F459A63,ARI0O091187B9B5CA9,4,1,-3.796,123.849,0.753,11,0,0.888993246,0.013,27.524,59.867,-98.004,203.272,-138.927,215.116,-451.544,411.461,-80.824,98.44,-103.43,153.279,-84.586,84.002,-108.864,112.323,-69.183,55.387,-63.992,87.155,-107.273,43.356,-57.361,34.216,0
2002,Let Me Be,Dave Davies,SOJUPCC12B5F459A67,ARI0O091187B9B5CA9,4,0.996,-3.581,124.702,0.799,5,0.859,0.747965485,0.034,6.166,59.407,-78.915,188.259,-108.33,163.726,-246.927,152.151,-52.595,107.706,-92.831,296.464,-58.857,72.178,-88.558,112.259,-73.992,60.277,-50.276,113.737,-99.945,54.524,-61.246,47.253,0
2002,Displaced Person,Dave Davies,SOFCISK131712D0AD9,ARI0O091187B9B5CA9,4,0.995,-5.977,86.684,0.552,7,0.077,0.785031476,0.003,19.112,58.224,-200.117,263.954,-179.428,189.556,-382.623,469.669,-66.73,126.392,-103.85,217.199,-71.084,89.355,-126.934,126.769,-61.433,67.105,-78.481,95.788,-91.156,44.727,-46.137,36.315,0
2002,Flowers in the Rain,Dave Davies,SOBJYYU1311AFEA3EE,ARI0O091187B9B5CA9,4,0.259,-23.92,87.567,0.591,7,0.646,0.076451451,0.002,12.012,43.69,-125.962,300.08,-112.737,165.859,-167.801,210.8,-41.483,147.414,-156.527,112.42,-103.378,57.472,-94.717,94.231,-63.267,62.795,-61,77.706,-96.116,35.191,-51.918,43.077,0
2002,Fortis Green,Dave Davies,SOETZQW13134398A7C,ARI0O091187B9B5CA9,4,1,-7.685,114.328,0.729,0,0.469,0.476238904,0.008,0,56.69,-184.023,225.373,-147.268,137.249,-254.192,481.567,-48.159,109.188,-79.939,179.26,-79.412,60.644,-94.094,121.259,-61.064,50.947,-76.785,85.105,-141.1,77.699,-32.179,54.722,0
2002,Why?!!,Dave Davies,SOEIVVV12B5F459A65,ARI0O091187B9B5CA9,4,0.765,-4.778,82.799,0.908,4,0.632,0.862773654,0.008,5.746,58.64,-79.124,154.819,-87.292,174.249,-410.669,168.824,-45.126,120.324,-90.245,143.282,-75.741,68.758,-100.851,79.269,-49.737,45.869,-50.001,88.422,-71.081,37.165,-40.841,29.33,0
2002,Bug........,Dave Davies,SOUQLVO1311AFE0A2B,ARI0O091187B9B5CA9,4,0.967,-8.023,81.138,0.482,9,0,0.705619323,0.003,23.135,56.727,-55.415,239.807,-113.227,112.65,-220.826,108.943,-55.668,139.44,-82.645,104.229,-97.787,86,-80.814,71.274,-48.613,53.673,-51.534,53.96,-68.33,56.416,-58.775,52.356,0
2002,De-Bug,Dave Davies,SODHICW131712D1F1B,ARI0O091187B9B5CA9,4,1,-6.388,133.06,0.935,5,0,0.945016818,0.038,31.218,58.007,-91.695,164.123,-118.907,117.602,-77.839,373.467,-61.214,106.818,-112.45,65.453,-88.883,53.366,-92.795,141.223,-52.314,46.954,-49.772,68.313,-95.779,59.146,-33.322,55.964,0
2002,Life After Life (Transformation),Dave Davies,SOJLTUQ1371828924F,ARI0O091187B9B5CA9,4,0.972,-11.355,137.005,0.962,7,0.829,0.609882974,0.003,13.697,52.361,-274.018,198.115,-235.447,152.721,-145.951,172.448,-65.275,181.804,-148.134,204.97,-100.958,67.643,-68.018,129.201,-95.638,42.844,-54.147,100.479,-140.312,44.074,-57.952,36.236,0
2002,Emotion,Destiny's Child,SOYZOIH135C2EEA83B,ARKWI7M1187B9B7713,4,1,-5.576,86.957,0.979,7,0.569,0.583446725,0.001,0,59.46,-90.794,358.637,-194.666,180.627,-269.374,351.546,-47.781,134.904,-199.498,143.116,-99.932,119.496,-148.82,95.988,-74.648,76.734,-71.206,74.294,-90.374,47.221,-68.254,49.78,1
2002,Bootylicious,Destiny's Child,SOMUVHM1311AFD768A,ARKWI7M1187B9B7713,4,1,-4.66,103.387,1,3,0.418,0.827549875,0.005,0,56.679,-58,259.037,-152.268,254.413,-172.952,204.497,-64.27,150.611,-110.042,116.831,-146.587,83.926,-107.632,89.448,-61.959,58.756,-45.126,69.935,-89.801,69.534,-57.41,48.601,1
2002,Say My Name,Destiny's Child,SOFACUL13775545D40,ARKWI7M1187B9B7713,4,0.714,-3.747,68.989,0.295,10,0,0.667944688,0.002,0.001,58.156,-185.018,240.16,-136.114,147.266,-204.06,271.462,-69.691,128.464,-104.288,126.165,-120.495,60.423,-101.998,88.696,-88.178,66.659,-56.707,74.001,-124.923,90.292,-50.935,49.833,0
2002,Bug a Boo,Destiny's Child,SODXXIU12B0B8075F2,ARKWI7M1187B9B7713,4,1,-3.458,104.457,1,6,0.59,0.725187347,0.002,0,57.094,-42.253,384.876,-152.796,190.183,-170.718,275.919,-54.199,195.72,-156.748,187.802,-70.811,107.728,-106.052,101.496,-93.757,41.318,-48.473,107.789,-92.752,80.537,-56.517,53.446,0
2002,Dot,Destiny's Child,SOXNOGU12AB0183762,ARKWI7M1187B9B7713,4,1,-6.784,94.936,0.725,4,0.413,0.600076795,0.005,0.007,56.602,-71.86,331.69,-159.364,139.762,-170.281,229.108,-59.639,134.121,-94.067,216.281,-113.94,54.641,-81.885,99.497,-39.759,61.052,-62.906,85.965,-134.111,82.195,-48.815,52.64,0
2002,Independent Women Part II,Destiny's Child,SOYPUUR12B0B8075D9,ARKWI7M1187B9B7713,4,1,-5.759,132.677,0.932,1,0.079,0.511978633,0.003,5.016,58.491,-122.816,254.655,-198.256,137.325,-201.138,354.092,-102.508,119.122,-233.78,205.127,-119.119,57.322,-85.032,84.998,-62.558,54.652,-91.394,73.763,-137.847,110.606,-57.484,58.261,0
2002,Nasty Girl,Destiny's Child,SOJFLHS12A8C13506A,ARKWI7M1187B9B7713,4,1,-4.235,130.047,0.383,10,0,0.881996414,0.011,0.002,59.102,-15.023,319.533,-171.709,153.456,-298.209,380.707,-74.282,140.272,-213.91,151.368,-123.317,81.682,-75.834,98.387,-75.171,57.653,-84.111,100.982,-84.353,59.934,-55.869,54.479,0
2002,So Good,Destiny's Child,SOINQWE12B0B8075E2,ARKWI7M1187B9B7713,4,1,-5.123,97.944,0.86,1,0.12,0.670685315,0.001,0.003,56.14,-106.109,343.168,-169.942,189.368,-208.222,375.263,-40.18,132.097,-143.07,147.82,-97.44,93.843,-105.888,96.022,-71.343,46.002,-81.153,103.949,-169.873,86.167,-51.075,51.566,0
2002,Survivor,Destiny's Child,SOGSQJJ137389B05C6,ARKWI7M1187B9B7713,5,1,-14.726,107.452,0.236,8,0.012,0.493723737,0.004,0,46.964,-45.225,290.678,-128.488,219.193,-99.542,290.456,-56.391,104.375,-151.333,103.494,-109.673,73.137,-66.942,117.862,-62.487,74.482,-52.434,57.694,-78.792,58.517,-57.861,61.241,1
2002,Long Time Gone,Dixie Chicks,SOQJYDC137335BF7FA,AR11YQ81187FB3C654,4,0,-18.221,169.97,0.447,2,0.782,0.328417066,0.003,5.461,42.818,-99.209,135.889,-127.128,104.686,-185.393,123.554,-75.348,85.711,-65.082,205.137,-73.469,78.176,-55.149,69.153,-35.447,71.221,-39.89,60.895,-75.088,57.61,-62.08,69.164,1
2002,Landslide,Dixie Chicks,SODGCAF12AB01818A3,AR11YQ81187FB3C654,4,1,-9.316,146.022,0.844,2,0.826,0.43954306,0.002,0,55.857,-160.628,171.13,-143.667,113.91,-187.776,110.194,-28.481,124.981,-69.741,149.057,-88.101,57.865,-113.379,83.577,-55.102,50.143,-51.588,68.911,-69.586,45.255,-53.061,41.338,1
2002,Travelin' Soldier,Dixie Chicks,SOSGXVB135C3E16D22,AR11YQ81187FB3C654,4,0.647,-9.451,146.118,0.074,9,0.764,0.319462899,0.002,0,56.824,-107.898,211.448,-130.54,124.452,-216.205,162.445,-50.661,123.788,-88.025,150.314,-110.857,51.116,-103.122,126.28,-86.842,51.653,-74.132,109.655,-102.363,44.951,-49.617,55.276,0
2002,White Trash Wedding,Dixie Chicks,SOYEFGM12AF72A6988,AR11YQ81187FB3C654,4,0.992,-8.075,162.233,0.34,5,0.03,0.689280758,0.007,0.307,55.901,-179.145,209.109,-174.787,223.104,-342.185,384.668,-47.297,116.063,-91.081,119.979,-103.737,59.122,-70.667,115.167,-81.975,48.1,-71.743,111.929,-118.509,41.88,-46.894,43.832,0
2002,Top of the World,Dixie Chicks,SOYOGMG12AB0184D77,AR11YQ81187FB3C654,4,0.829,-11.241,92.043,0.89,4,0,0.244304723,0.004,0,54.819,-148.011,196.191,-164.699,146.826,-181.533,152.966,-57.565,120.832,-70.923,103.062,-100.472,80.45,-73.638,109.792,-67.775,31.455,-60.665,101.374,-114.02,39.131,-52.787,49.736,0
2002,Heaven,DJ Sammy & Yanou,SOBKGGE137369D3F32,ARBV7HP1187B9ACD42,4,0.98,-7.116,137.992,0.805,8,0.389,0.938296282,0.004,0.453,56.267,-105.597,183.122,-118.947,135.021,-114.744,379.1,-51.71,110.521,-201.658,52.582,-86.097,93.543,-68.643,129.21,-64.683,44.72,-77.3,52.497,-57.884,37.339,-50.652,61.059,1
2002,The Glass Prison,Dream Theater,SOHHGPT137305D990B,ARFYKUO1187B98D941,3,0.488,-6.56,90.413,0.049,11,0.627,0.928094133,0.007,0,56.24,-180.674,210.288,-154.459,114.76,-220.478,390.877,-71.223,73.528,-234.276,267.665,-78.583,89.687,-97.727,104.874,-72.203,52.64,-65.197,80.659,-162.485,66.639,-63.278,62.887,0
2002,Blind Faith,Dream Theater,SOEGOCE1373C40CDFF,ARFYKUO1187B98D941,4,0.873,-6.244,118.346,0.428,9,0.308,0.878992109,0.002,7.286,56.485,-161.167,219.52,-94.115,211.848,-120.761,82.247,-81.727,115.218,-114.115,53.16,-96.438,84.505,-80.909,92.987,-68.296,49.447,-65.035,44.784,-57.627,52.494,-70.164,70.753,0
2002,Misunderstood,Dream Theater,SOAYHGB1315CD40561,ARFYKUO1187B98D941,4,0.816,-8.621,72.968,0.158,7,0.53,0.646938883,0.001,15.48,56.176,-204.641,246.581,-145.156,134.709,-234.511,177.023,-88.913,103.034,-99.722,89.475,-80.084,82.462,-90.337,70.047,-68.154,62.76,-52.668,80.312,-78.515,37.594,-66.389,68.488,0
2002,The Great Debate,Dream Theater,SOIGVRH1369138B24C,ARFYKUO1187B98D941,4,0.292,-5.922,82.133,0.212,9,0.5,0.91439471,0.014,13.686,58.049,-237.749,231.02,-128.014,135.222,-117.393,143.253,-91.329,128.964,-107.198,158.43,-58.155,101.677,-74.587,73.463,-68.833,68.762,-51.113,58.229,-102.761,66.377,-58.732,58.56,0
2002,Disappear,Dream Theater,SODYLDJ1315CD4016A,ARFYKUO1187B98D941,5,0.497,-10.896,105.973,0.159,2,0.386,0.372455485,0.002,0,55.938,-149.573,322.63,-137.186,168.497,-195.824,103.4,-140.429,113.334,-84.812,75.32,-72.547,117.394,-87.016,106.291,-91.461,50.951,-77.76,55.165,-75.272,38.576,-60.492,63.739,0
2002,Cleanin' Out My Closet,Eminem,SOAWVND1315CD483D6,ARTH9041187FB43E1F,4,0.925,-5.569,147.984,0.966,9,0.86,0.738949399,0.004,2.21,55.8,-161.969,232.919,-233.163,130.839,-243.459,363.483,-64.155,129.357,-242.216,216.307,-101.866,97.093,-162.886,147.701,-82.836,67.73,-119.093,96.685,-148.995,74.49,-55.731,47.105,1
2002,Without Me,Eminem,SOCFOGA1315CD47038,ARTH9041187FB43E1F,4,0.991,-3.617,112.248,1,7,0.786,0.616785905,0,0.098,55.913,-99.997,342.396,-292.49,122.01,-305.843,237.247,-72.563,97.236,-132.414,179.089,-80.122,114.448,-140.501,124.316,-86.181,83.374,-94.854,96.198,-132.57,72.26,-64.347,37.217,1
2002,Hero,Enrique Iglesias,SOGUUUH13732AA3830,ARDCFNZ1187FB3DDB0,3,0.252,-10.408,151.912,0.477,7,0.782,0.493990815,0.007,12.698,55.294,-100.082,214.023,-152.741,139.551,-157.88,129.663,-77.652,91.787,-94.748,91.184,-103.573,61.795,-124.552,82.146,-57.257,46.089,-64.348,70.245,-76.755,51.276,-65.621,66.009,1
2002,Ensemble of the Restless,Entombed,SODIKNO137365D02AF,ARLWWAE1187B9B0F17,1,0,-4.84,136.456,0.282,1,0.364,0.993291703,0.021,0,57.621,0.506,171.13,-76.375,118.239,-287.008,197.182,-61.181,75.706,-66.598,122.662,-32.294,64.747,-35.128,68.865,-57.781,30.392,-31.349,58.519,-143.572,30.342,-25.624,28.447,0
2002,Young Man Nihilist,Entombed,SOFLXIL137365D1079,ARLWWAE1187B9B0F17,1,0,-3.48,78.709,0.267,1,0.583,0.989781811,0.031,0,58.158,6.885,172.891,-168.111,88.152,-277.327,410.1,-80.009,57.491,-74.085,101.2,-62.345,78.108,-23.243,110.837,-34.185,41.441,-62.267,54.564,-65.665,47.601,-35.068,49.335,0
2002,Year One Now,Entombed,SOZMPXI137365D0850,ARLWWAE1187B9B0F17,1,0,-4.928,170.279,0,1,0.489,0.971196746,0.047,0,57.567,-18.226,171.13,-137.72,75.097,-149.139,419.283,-63.595,57.491,-61.936,93.027,-65.342,77.06,-42.778,108.087,-49.489,34.545,-53.148,48.935,-135.21,83.2,-29.984,26.425,0
2002,When It Hits Home,Entombed,SOXNWNR137365D0597,ARLWWAE1187B9B0F17,3,0.437,-4.579,106.552,0.308,5,0.548,0.965040508,0.038,0,58.289,-25.369,171.13,-147.168,82.913,-233.18,407.133,-65.681,57.491,-96.598,91.961,-73.208,60.395,-33.653,96.462,-47.105,45.66,-48.363,47.337,-102.158,68.255,-51.344,34.645,0
2002,Chief Rebel Angel,Entombed,SOCYDDD137365D08EA,ARLWWAE1187B9B0F17,4,0.915,-7.36,99.625,0.598,7,0.076,0.866282592,0,0,56.379,-212.978,171.13,-189.384,108.859,-293.52,149.98,-124.916,74.493,-112.177,144.623,-85.159,76.284,-84.501,149.483,-88.421,50.019,-47.696,98.683,-130.434,40.343,-72.589,55.679,0
2002,I for an Eye,Entombed,SODZROM137365D02F0,ARLWWAE1187B9B0F17,4,0,-4.947,183.378,0.15,3,0,0.972266132,0.004,0.118,58.297,-1.936,170.326,-139.309,115.68,-179.977,354.762,-81.786,58.952,-66.575,214.931,-63.312,57.605,-59.144,126.067,-45.949,38.876,-56.444,48.256,-126.318,22.411,-30.775,40.293,0
2002,Bringer of Light,Entombed,SOBLLND1338A5D600A,ARLWWAE1187B9B0F17,4,0.298,-5.189,72.109,0.032,9,0.229,0.913533238,0.006,0,57.242,-140.492,171.13,-187.558,58.708,-168.572,194.518,-59.526,59.213,-135.281,158.35,-61.631,66.466,-62.762,135.267,-51.7,44.525,-53.893,39.189,-118.555,70.328,-42.25,49.6,0
2002,Out of Heaven,Entombed,SOEUEJX131712D2EE7,ARLWWAE1187B9B0F17,4,0.763,-4.646,132.21,0.576,3,0.775,0.975913167,0.022,0,57.505,-38.506,171.13,-145.276,83.317,-206.317,467.469,-65.682,57.491,-121.139,139.317,-67.956,73.137,-54.79,130.319,-55.753,46.388,-80.106,57.944,-41.817,13.761,-54.246,24.127,0
2002,Fractures,Entombed,SOHMGDX131712D01C2,ARLWWAE1187B9B0F17,4,0.87,-4.276,96.479,0.553,8,0.391,0.935404399,0.017,0,58.482,-70.424,171.13,-149.861,68.395,-171.986,410.494,-67.638,57.491,-73.802,147.911,-65.64,60.243,-57.23,117.169,-43.021,29.214,-44.674,34.795,-84.402,68.812,-37.624,21.836,0
2002,City of Ghosts,Entombed,SONSLMJ131712D1030,ARLWWAE1187B9B0F17,4,0.963,-5.178,77.178,0.335,2,0.81,0.953625003,0.006,0,57.116,-30.415,171.13,-51.039,68.075,-88.815,46.696,-88.19,57.491,-78.237,17.392,-36.008,54.786,-46.947,43.741,-40.535,42.483,-29.388,46.054,-43.627,22.55,-59.674,33.26,0
2002,About to Die,Entombed,SORMHEF131712D1449,ARLWWAE1187B9B0F17,4,0.61,-3.294,94.818,0.822,2,0.246,0.995694443,0.024,6.366,58.861,21.644,170.614,-109.364,104.664,-159.878,274.619,-77.06,24.546,-68.473,43.287,-37.138,59.637,-33.807,79.417,-50.138,31.979,-47.3,32.562,-132.331,32.691,-57.446,38.01,0
2002,Mental Twin,Entombed,SOMSHXI131712D1F1A,ARLWWAE1187B9B0F17,4,1,-4.674,127.076,0.2,1,0.641,0.947805,0.019,0,57.022,-119.808,171.13,-156.104,74.461,-99.805,352.518,-67.894,57.491,-247.643,67.672,-71.864,73.483,-31.299,121.094,-51.552,52.013,-67.664,54.546,-40.495,108.199,-52.523,48.186,0
2002,Gangsta Lovin',Eve,SOYNQZR13D64806397,ARRQISZ120AB960FC9,4,1,-20.229,94.581,0.921,6,0,0.299555943,0.014,26.047,41.638,-65.977,161.917,-158.473,93.537,-130.346,198.935,-23.1,124.096,-95.099,93.727,-115.702,93.318,-74.235,83.135,-58.67,50.305,-47.813,82.007,-76.541,42.769,-46.349,34.423,1
2002,Cry,Faith Hill,SOGIPUW12A8C134D73,ARVNGA71187FB3C107,3,0.953,-5.176,110.915,0.573,8,0.883,0.669976952,0.002,0.297,58.57,-98.29,209.348,-97.776,126.816,-145.142,92.776,-57.207,114.774,-77.74,53.654,-75.827,67.066,-64.316,84.521,-75.765,40.164,-65.29,53.31,-48.114,26.471,-49.722,45.615,0
2002,You're Still Here,Faith Hill,SOZFUBL12A58A7B35E,ARVNGA71187FB3C107,3,0.404,-9.692,99.412,0.068,10,0.687,0.18229334,0.004,0.231,58.501,-173.652,182.211,-142.143,168.208,-271.407,128.751,-29.661,141.882,-95.146,100.462,-119.335,54.905,-112.211,118.867,-95.835,54.74,-55.76,76.393,-63.867,75.254,-44.701,65.445,0
2002,Free,Faith Hill,SOKSNWO12AB0186968,ARVNGA71187FB3C107,4,1,-5.363,105.99,0.982,1,0.203,0.870080568,0.005,0,58.5,-78.193,171.37,-131.517,136.025,-146.749,96.439,-54.159,112.451,-122.588,102.365,-94.125,91.587,-86.626,79.526,-76.758,49.672,-51.594,63.702,-79.132,115.023,-74.618,56.512,0
2002,One,Faith Hill,SOSOGQP135C392FC94,ARVNGA71187FB3C107,4,1,-3.493,79.001,0.601,6,0.254,0.71577514,0.005,0,59.939,-132.546,243.926,-193.551,167.289,-273.823,183.082,-57.079,165.864,-112.776,199.83,-105.671,79.788,-105.861,95.457,-70.141,75.744,-64.718,68.458,-99.661,72.336,-67.201,65.759,0
2002,When the Lights Go Down,Faith Hill,SOGURZB12C0DDBD4E8,ARVNGA71187FB3C107,4,0.817,-18.96,137.058,0.137,6,0.853,0.194695657,0.002,0,42.929,-125.643,171.13,-109.174,174.085,-131.904,144.737,-60.269,116.702,-67.697,72.806,-77.546,77.574,-58.64,97.825,-89.944,56.733,-71.1,43.95,-54.439,41.581,-51.488,69.072,0
2002,Beautiful,Faith Hill,SORYENP12AB018C4F3,ARVNGA71187FB3C107,4,0.997,-6.676,145.445,0.26,3,0.078,0.529687402,0.003,0.763,57.914,-196.984,207.783,-165.027,294.685,-153.58,124.717,-71.613,159.9,-110.551,142.472,-69.839,111.957,-121.83,94.626,-79.93,58.597,-86.996,62.418,-78.215,55.682,-61.894,39.975,0
2002,Unsaveable,Faith Hill,SOUVCGM12AB0185A29,ARVNGA71187FB3C107,4,1,-6.007,86.999,1,7,0.192,0.759754471,0.005,0.005,56.812,-131.791,234.699,-168.923,145.96,-200.239,191.795,-52.911,149.267,-114.044,172.354,-88.727,105.615,-93.617,74.43,-69.609,54.417,-42.927,75.718,-89.911,48.695,-51.756,47.028,0
