"grade","male","raceeth","preschool","expectBachelors","motherHS","motherBachelors","motherWork","fatherHS","fatherBachelors","fatherWork","selfBornUS","motherBornUS","fatherBornUS","englishAtHome","computerForSchoolwork","read30MinsADay","minutesPerWeekEnglish","studentsInEnglish","schoolHasLibrary","publicSchool","urban","schoolSize","readingScore"
9,1,"Hispanic",1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,626,466.62
10,1,"White",0,0,0,0,0,1,0,1,1,1,1,1,1,1,300,25,0,1,1,626,545.75
11,0,"Hispanic",0,0,1,0,1,1,0,1,1,1,1,1,1,0,360,40,0,1,1,626,314.33
11,1,"White",0,1,1,0,0,1,1,0,1,1,1,1,1,0,400,30,0,1,1,626,586.15
10,1,"Hispanic",1,0,0,0,0,0,0,0,1,1,1,1,0,0,120,24,0,1,1,626,330.1
10,1,"Hispanic",0,0,1,NA,1,0,NA,0,0,0,0,1,1,0,NA,NA,NA,1,1,626,156.38
10,0,"More than one race",0,NA,1,NA,1,NA,NA,NA,1,1,1,NA,1,NA,440,40,0,1,1,626,446.99
11,1,"White",0,1,1,0,0,1,NA,1,1,1,1,1,1,0,0,30,0,1,1,626,422.93
10,0,"White",0,0,1,0,0,0,0,1,1,1,1,1,0,1,480,20,0,1,1,626,438.57
10,0,"Hispanic",NA,1,0,NA,1,0,NA,1,1,0,0,0,1,0,39,19,1,1,1,1408,412.59
10,0,"Hispanic",1,0,1,1,1,NA,NA,1,0,0,0,0,1,1,230,15,1,1,1,1408,476.07
10,1,"Hispanic",0,1,1,NA,1,1,NA,1,1,0,0,0,1,0,NA,25,1,1,1,1408,438.73
9,1,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,1,0,225,24,1,1,1,1408,554.81
10,0,"Hispanic",0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,18,1,1,1,1408,523.25
10,0,"Hispanic",0,0,0,0,1,1,0,1,1,0,0,0,1,1,45,25,1,1,1,1408,454.14
11,1,"Hispanic",1,1,0,0,0,0,0,1,1,0,0,1,0,0,225,20,1,1,1,1408,431.11
10,1,"Hispanic",1,0,0,0,0,0,0,1,NA,0,NA,0,0,0,60,NA,NA,1,1,1408,304.45
11,0,"Hispanic",0,1,0,0,0,0,0,1,1,0,0,0,1,0,96,25,1,1,1,1408,416.25
11,0,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,1,1,0,45,20,1,1,1,1408,469.47
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,26,1,1,0,1375,665.12
10,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,275,27,1,1,0,1375,506.65
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,275,20,1,1,0,1375,511.1
10,1,"American Indian/Alaska Native",0,1,1,0,1,1,0,1,1,1,1,1,0,0,275,25,1,1,0,1375,479.53
10,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,0,250,30,1,1,0,1375,455.16
10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,0,0,250,26,1,1,0,1375,385.9
10,1,"White",1,0,1,0,0,1,0,1,1,1,1,1,1,1,250,25,1,1,0,1375,444.58
10,0,"White",1,1,1,0,1,NA,NA,NA,1,1,1,1,1,1,275,23,1,1,0,1375,525.79
11,1,"White",1,0,1,1,NA,1,0,1,1,1,1,1,1,1,275,15,1,1,0,1375,561.94
10,0,"Asian",1,1,1,0,1,NA,NA,NA,0,1,NA,1,1,0,225,28,1,1,0,1375,508.4
10,0,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,0,400,20,1,1,0,2361,490.68
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,285,14,0,1,0,2361,622.16
10,1,"White",1,1,1,0,0,1,0,1,0,1,0,1,1,0,360,20,1,1,0,2361,580.38
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,240,22,1,1,0,2361,517.69
11,0,"White",1,0,1,1,1,1,0,1,1,1,1,1,1,1,1200,20,1,1,0,2361,366.2
10,0,"Hispanic",1,1,1,0,1,1,0,1,0,0,0,1,1,0,NA,25,1,1,0,2361,667.91
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,210,20,1,1,0,2361,584.63
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,420,20,1,1,0,2361,561.46
11,1,"Hispanic",1,1,1,1,0,1,1,0,0,0,0,0,1,1,NA,20,1,1,0,2361,381.65
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,315,20,1,1,0,2361,495.16
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,330,26,1,1,0,2361,444.18
10,0,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,315,25,1,1,0,2361,597.85
9,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,360,22,1,1,0,2361,522.9
9,1,"Black",1,1,1,NA,1,1,NA,1,1,1,1,1,1,0,40,20,1,1,0,2361,421.17
10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,1,285,25,1,1,0,2361,527.71
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,315,20,1,1,0,2361,430.47
11,1,"Hispanic",1,1,1,0,1,1,NA,1,1,1,0,1,1,0,171,30,1,1,1,1734,655.98
10,1,"White",0,1,1,0,0,1,1,1,1,1,1,1,1,0,270,21,NA,1,1,1734,369.54
10,0,"Native Hawaiian/Other Pacific Islander",1,1,1,0,1,1,0,1,1,0,0,1,1,0,261,27,1,1,1,1734,415.45
10,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,1,270,25,1,1,1,1734,462.7
10,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,255,36,1,1,1,1734,458.83
10,1,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,38,1,1,1,1734,625.52
11,1,"White",0,0,1,0,0,1,0,0,1,1,1,1,1,0,450,30,1,1,0,1317,474.56
11,0,"White",0,1,0,0,1,1,0,1,1,1,1,1,0,1,NA,22,1,1,0,1317,502.28
10,1,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,90,30,1,1,0,1317,511.76
11,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,450,20,1,1,0,1317,451.31
10,1,"White",0,0,1,0,0,0,0,1,1,1,1,1,1,0,115,NA,1,1,0,1317,329.78
9,1,"White",0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,NA,1,1,0,1317,541.18
9,1,"White",1,0,1,0,1,0,0,1,1,1,1,1,1,0,375,28,1,1,0,1317,383.41
10,1,"White",0,0,1,0,1,1,NA,1,1,1,1,1,1,0,550,21,1,1,0,1317,579.74
11,0,"White",1,1,1,0,1,0,0,NA,1,NA,1,1,1,0,270,74,1,1,0,2402,472.09
11,0,"Hispanic",0,0,1,NA,1,1,NA,1,1,0,0,0,1,0,270,30,1,1,0,2402,476.38
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,264,30,1,1,0,2402,474.48
10,0,"White",0,0,1,0,0,1,0,0,1,1,1,1,0,0,300,25,1,1,0,2402,491.48
10,0,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,0,0,315,25,1,1,0,2402,574.33
11,0,"Hispanic",0,1,0,0,0,0,0,1,0,0,0,0,1,0,180,25,1,1,0,2402,489.09
10,1,"White",0,0,1,0,1,1,0,1,1,1,1,1,0,0,264,30,1,1,0,2402,314.95
10,0,"White",1,1,1,NA,1,0,NA,1,1,1,1,1,1,1,270,35,1,1,0,2402,622.23
11,0,"Asian",1,1,1,0,0,1,1,1,0,0,0,1,1,0,264,30,1,1,0,2402,475.83
9,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,20,1,1,0,1471,627.36
10,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,270,27,1,1,0,1471,534.61
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,27,1,1,0,1471,614.21
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,270,22,1,1,0,1471,425.66
10,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,NA,30,1,1,0,1471,469.51
11,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,28,1,1,0,1471,607.22
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,27,1,1,0,1471,541.18
11,0,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,1,270,20,1,1,0,1471,535.88
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,270,27,NA,1,0,1471,509.99
10,0,"White",1,0,1,1,1,NA,NA,NA,1,1,1,1,1,0,270,15,1,1,0,1471,445
9,0,"White",1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,20,1,1,0,1471,441.67
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,270,25,1,1,0,1471,595.45
9,1,"White",0,0,0,0,1,0,0,1,1,1,1,1,1,0,135,22,1,1,0,1471,360.16
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,20,1,1,0,1471,419.27
10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,0,270,27,1,1,0,1471,537.63
10,0,"White",0,1,1,0,1,0,0,1,1,1,1,1,0,0,450,25,1,1,0,1471,397.74
11,1,"Black",1,1,1,1,1,1,0,0,1,1,1,1,0,1,160,20,1,0,1,1212,675.94
11,1,"Black",1,1,1,1,1,1,1,NA,1,1,1,1,1,0,40,15,1,0,1,1212,482.66
11,1,"White",1,1,1,0,1,1,0,0,1,1,1,1,1,0,180,23,1,0,1,1212,595.61
11,1,"White",0,1,1,1,1,1,0,1,1,1,1,1,1,0,200,20,1,0,1,1212,581.74
11,1,"White",0,1,1,0,1,1,1,1,1,1,1,1,1,1,160,20,1,0,1,1212,637.62
11,1,"More than one race",0,1,1,1,1,1,1,1,1,1,1,1,1,0,200,30,1,0,1,1212,615.49
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,20,1,0,1,1212,602.59
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,20,1,0,1,1212,510.39
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,160,20,1,0,1,1212,678.43
10,1,"White",1,1,1,NA,1,1,NA,1,0,0,1,1,1,0,450,22,1,1,0,1387,534.2
11,1,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,1,450,25,1,1,0,1387,474.4
11,1,"More than one race",1,0,1,1,1,1,0,0,1,1,1,1,1,0,90,20,1,1,0,1387,515.37
9,1,"Hispanic",1,0,0,0,0,NA,0,1,1,1,0,1,0,0,360,30,NA,1,0,1387,401.61
9,0,"White",0,1,0,1,0,1,0,1,1,1,1,1,1,0,400,26,1,1,0,1387,352.14
11,0,"White",0,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,0,30,1,1,0,1387,643.68
10,1,"Black",0,0,1,0,1,0,0,1,1,1,1,1,NA,0,450,20,1,1,0,1387,481.05
11,1,"White",0,0,1,0,1,1,1,1,1,1,1,1,1,0,450,NA,1,1,0,1387,511.44
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,1,450,27,1,1,0,1387,597.13
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,30,1,1,0,1387,507.6
10,0,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,0,175,18,1,1,0,1387,541.84
10,0,"Asian",1,1,0,0,1,NA,0,0,NA,0,0,0,1,0,450,25,1,1,0,1387,514.99
10,0,"Black",1,1,1,0,1,1,0,0,1,1,1,1,1,0,90,28,1,1,0,1387,498.63
10,0,"Hispanic",1,1,1,0,1,NA,NA,NA,0,0,0,0,1,0,90,24,1,1,0,1387,518.88
10,1,"White",1,1,1,0,0,1,1,0,1,1,1,1,1,1,450,30,1,1,0,1387,602.67
9,1,"Hispanic",0,0,0,0,0,0,0,1,1,1,1,0,0,0,215,20,1,1,1,1110,415.48
10,0,"More than one race",1,0,1,0,0,1,0,1,1,1,1,1,1,1,225,23,1,1,1,1110,462.08
10,0,"Asian",0,1,0,0,1,1,0,1,1,0,0,0,1,1,45,30,1,1,1,1110,583.31
10,0,"White",1,0,1,NA,1,1,NA,1,1,1,1,1,1,0,60,25,1,1,1,1110,374.38
10,1,"Asian",1,1,1,0,1,0,0,1,1,0,0,1,1,0,40,25,1,1,1,1110,399.84
10,0,"Hispanic",0,1,0,0,0,0,0,1,0,1,0,0,1,0,225,24,1,1,1,1110,387.41
11,0,"White",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0,900,13,1,1,1,1110,423.48
10,0,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,1,900,NA,1,1,1,1062,428.88
10,1,"White",0,1,1,0,0,1,0,0,1,1,1,1,1,1,225,13,1,1,1,1062,672.33
9,0,"More than one race",0,0,1,0,0,1,0,1,1,1,1,1,0,0,225,20,1,1,1,1062,416.33
10,0,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,1,1,0,240,20,1,1,1,1062,609.92
10,0,"Black",1,1,0,0,1,0,0,0,1,1,1,1,1,1,90,20,1,1,1,1062,448.5
10,1,"American Indian/Alaska Native",1,0,1,0,0,1,0,1,1,1,1,1,1,0,450,20,1,1,1,1062,554.73
10,0,"Black",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,90,NA,1,1,1,1062,326.16
10,1,"White",0,1,0,0,1,1,0,1,1,1,1,1,1,0,450,20,1,1,1,1062,490.59
10,0,"Hispanic",0,0,1,NA,1,NA,NA,NA,1,0,0,1,NA,0,90,16,1,1,1,1062,321.87
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,30,1,1,0,1692,501.34
11,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,1,275,24,1,1,0,1692,564.35
10,1,"White",1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,1692,477.21
10,0,"More than one race",1,0,1,0,1,1,0,0,1,1,1,1,1,0,275,24,1,1,0,1692,526.43
10,1,"Black",1,0,1,0,1,1,0,1,1,1,1,1,1,NA,250,38,1,1,0,1692,568.12
11,0,"Asian",1,1,1,0,1,1,1,1,1,0,0,1,1,0,275,40,1,1,0,1692,598.64
10,0,"White",0,1,1,NA,0,1,1,1,1,1,1,1,1,1,250,30,1,1,0,1692,543.19
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,38,1,1,0,1692,588.24
10,1,"White",1,1,NA,0,1,NA,1,1,1,1,1,1,1,0,275,30,1,1,0,1692,533.32
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,1,0,1692,634.81
10,0,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,1,275,28,0,1,0,1692,697.15
10,0,"White",NA,1,1,NA,1,0,NA,1,1,1,1,1,1,0,275,30,1,1,0,1692,373.19
10,1,"Black",1,1,1,1,1,NA,NA,NA,0,0,0,1,1,1,300,28,1,1,0,1692,517.85
10,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,275,35,1,1,0,1692,514.56
11,0,"Black",0,0,1,0,0,1,0,1,1,1,1,1,1,1,120,36,1,1,1,NA,479.24
10,0,"Black",1,1,1,0,0,0,0,1,1,1,1,1,1,1,225,20,1,1,1,NA,408.86
10,1,"Black",1,0,1,0,1,1,0,0,1,1,1,1,1,1,250,NA,1,1,1,NA,434.72
11,0,"Black",1,1,1,1,1,1,NA,0,1,1,1,1,1,1,250,20,1,1,1,NA,461.61
9,1,"Black",1,1,1,1,0,NA,NA,NA,1,1,1,1,0,0,NA,4,NA,1,1,NA,250.73
9,1,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,1,1,1,180,35,1,0,1,570,433.92
10,0,"Asian",1,0,1,0,1,1,NA,1,1,0,0,1,1,1,270,30,0,0,1,570,516.9
10,1,"Hispanic",1,1,1,1,0,1,1,0,1,1,1,1,1,0,270,24,1,0,1,570,413.39
10,0,"Hispanic",1,1,1,0,1,0,0,1,1,0,0,0,1,1,180,25,1,0,1,570,542.79
10,0,"Hispanic",1,1,1,0,1,1,NA,1,1,0,0,1,1,0,270,30,1,0,1,570,548.83
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,180,20,1,0,1,570,488.78
10,0,"Hispanic",1,1,1,0,0,1,0,1,1,0,0,0,1,0,360,16,1,0,1,570,496.56
10,1,"Asian",0,1,1,NA,1,1,NA,1,NA,0,0,1,1,1,210,24,1,0,1,570,571.48
11,0,"Hispanic",1,1,1,0,1,1,0,1,1,0,0,0,1,0,270,15,1,0,1,570,427.92
11,1,"Asian",1,1,1,1,0,1,1,0,0,0,0,0,1,0,260,25,1,0,1,570,480.81
9,0,"Black",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,19,1,1,1,539,424.51
10,0,"Black",0,1,1,0,1,0,0,1,1,1,1,1,1,1,275,20,1,1,1,539,471.14
10,1,"Hispanic",0,1,1,0,1,0,0,0,1,1,1,NA,1,0,225,25,1,1,1,539,380.76
10,0,"Black",1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,20,1,1,1,539,472.41
10,0,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,0,1,50,18,1,1,1,539,506.57
11,1,"Hispanic",0,1,0,0,1,0,0,1,0,0,0,0,0,0,275,15,1,1,1,539,463.9
10,1,"Hispanic",1,1,1,0,1,0,0,1,1,1,1,1,1,0,250,20,1,1,1,539,499.41
9,0,"Hispanic",0,0,1,0,0,0,0,1,1,1,1,1,0,0,45,15,1,1,1,539,298.91
9,1,"Hispanic",1,0,0,0,NA,0,0,0,1,1,1,1,1,0,45,15,1,1,1,539,320.48
10,1,"Hispanic",1,1,0,1,1,1,0,1,1,1,1,1,0,0,55,NA,1,1,1,539,393.59
10,1,"Hispanic",1,1,1,0,1,0,0,1,1,0,0,0,1,0,180,15,1,1,0,389,496.45
10,0,"White",1,1,1,1,1,1,1,0,1,1,1,1,1,0,270,20,1,1,0,389,565.67
10,1,"White",1,1,NA,1,0,1,1,1,1,1,1,1,1,0,270,20,1,1,0,389,631.53
10,0,"White",0,0,1,0,1,1,0,1,1,1,0,1,1,0,270,9,1,1,0,389,537.63
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,0,0,450,20,1,1,0,389,566.11
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,389,560.34
10,0,"White",1,0,1,1,1,1,1,1,1,1,1,1,1,0,180,14,1,1,0,389,379.55
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,270,20,1,1,0,389,533.02
10,1,"White",1,1,1,1,0,1,0,1,1,1,1,1,1,0,540,20,1,1,0,389,542.14
10,0,"White",1,0,1,0,0,1,NA,1,1,1,1,1,1,0,220,22,1,1,0,846,449.85
10,0,"White",0,1,1,0,1,0,0,0,1,1,1,1,1,0,200,20,1,1,0,846,522.54
9,0,"American Indian/Alaska Native",1,1,0,0,1,1,0,1,1,1,1,1,1,0,180,NA,1,1,0,846,398.21
9,1,"White",1,0,0,NA,1,0,NA,1,1,1,1,1,NA,0,180,20,1,1,0,846,399.76
11,0,"White",0,0,1,0,1,1,0,1,0,0,0,0,1,1,200,23,1,1,0,846,393.92
10,1,"White",1,1,NA,0,0,1,0,1,1,1,1,1,1,0,200,17,1,1,0,846,345.17
10,0,"White",1,1,1,0,0,1,1,1,1,1,1,1,1,0,200,22,1,1,0,846,537
11,0,"Hispanic",1,0,1,0,1,NA,NA,NA,1,1,1,1,1,1,1440,40,1,1,0,846,498.63
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,240,13,0,1,0,846,496.21
9,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,50,NA,1,0,846,332.34
9,1,"White",0,1,0,0,0,0,0,1,0,0,0,0,1,0,180,18,1,1,0,846,377.64
10,1,"White",0,0,NA,NA,1,NA,NA,1,0,0,0,0,0,0,NA,15,1,1,0,846,419.49
10,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,0,200,20,1,1,0,846,555.9
11,1,"White",NA,0,1,0,0,0,0,1,1,1,1,1,0,0,275,25,1,1,0,1411,434.24
10,1,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,25,1,1,0,1411,497.09
11,0,"Black",1,1,1,0,1,1,0,1,1,0,0,1,1,1,55,30,1,1,0,1411,445.64
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,0,NA,NA,1,1,0,1411,502.14
10,1,"Black",1,0,1,0,1,NA,NA,NA,1,1,1,1,1,0,120,28,1,1,0,1411,484.42
9,0,"More than one race",1,1,1,0,1,0,0,1,1,1,1,1,1,0,300,25,1,1,0,1411,477.42
10,1,"White",0,1,1,0,1,0,0,NA,1,1,1,1,0,1,1400,28,1,1,0,1411,498.29
11,1,"More than one race",1,1,1,1,1,1,1,1,1,0,0,1,1,0,550,21,1,1,0,1411,454.36
10,0,"White",0,1,1,0,1,1,1,1,1,1,1,1,0,1,90,30,1,1,0,1411,506.25
10,0,"More than one race",1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,20,1,1,0,1411,408.86
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,30,1,1,0,1411,423.95
10,0,"White",1,0,0,0,0,NA,NA,NA,1,1,1,1,0,0,0,NA,1,1,0,1411,366.2
10,1,"White",1,1,1,0,1,0,0,1,1,1,1,1,1,0,600,30,1,1,0,1411,523.78
10,1,"Black",1,0,1,NA,0,1,NA,1,1,1,1,1,1,0,300,20,1,1,0,1411,515.53
10,0,"White",1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0,450,28,1,1,0,1411,498.23
10,0,"Hispanic",0,1,1,1,0,1,1,1,1,0,0,0,1,1,250,30,1,1,1,1763,546.61
10,1,"Hispanic",0,0,0,0,0,1,0,1,1,1,0,1,1,0,255,30,1,1,1,1763,593.69
10,1,"Hispanic",1,1,1,0,0,1,1,1,0,0,0,0,1,0,300,20,1,1,1,1763,524.58
11,1,"Hispanic",1,1,0,0,0,NA,NA,NA,0,0,NA,NA,1,0,50,35,1,1,1,1763,320.48
10,0,"Hispanic",1,1,0,0,1,1,0,1,1,0,0,0,1,0,275,35,1,1,1,1763,454.14
10,1,"Hispanic",0,1,0,0,0,0,0,1,1,0,1,0,1,0,250,40,1,1,1,1763,429.03
10,1,"Asian",1,1,1,1,1,1,1,1,0,0,0,0,1,0,275,35,1,1,1,1763,528.43
11,1,"Hispanic",0,1,1,NA,1,1,NA,1,1,0,0,0,1,0,275,30,1,1,1,1763,602.51
10,0,"Hispanic",0,1,1,0,1,1,0,0,1,0,0,0,1,1,275,40,1,1,1,1763,489.09
11,0,"White",1,1,1,0,0,1,0,1,1,0,0,1,1,1,255,38,NA,1,1,1763,585.45
11,1,"Hispanic",0,0,0,0,1,0,0,1,1,0,0,0,1,0,275,30,1,1,1,1763,574.53
10,1,"Hispanic",1,1,0,0,1,0,0,1,1,0,0,0,1,1,120,20,1,1,1,1763,327.29
10,1,"Asian",1,1,1,1,1,1,0,1,1,0,0,1,1,1,200,20,1,0,1,398,608.2
11,0,"White",1,1,1,1,1,1,0,1,1,1,1,1,1,1,200,27,1,0,1,398,467.09
10,1,"White",1,NA,1,0,1,1,0,1,1,0,0,0,1,0,200,25,1,0,1,398,331.14
11,1,"Hispanic",1,1,1,0,1,1,1,1,1,0,0,0,0,0,200,25,1,0,1,398,435.12
11,1,"Asian",0,1,1,0,0,0,0,1,1,0,0,1,1,0,200,25,1,0,1,398,531.56
10,1,"Hispanic",1,1,1,1,1,1,0,0,1,0,0,0,1,0,280,36,1,0,1,398,342.85
11,1,"Hispanic",1,1,1,0,1,1,0,1,0,0,0,0,1,0,200,30,1,0,1,398,303.24
11,0,"Hispanic",1,1,1,0,0,1,0,0,0,0,1,1,1,1,200,30,1,0,1,398,549.79
11,1,"Native Hawaiian/Other Pacific Islander",0,1,1,1,1,1,1,1,1,0,0,1,1,0,200,25,1,0,1,398,621.03
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,200,25,1,0,1,398,482.82
10,1,"More than one race",1,1,1,1,1,1,1,1,1,0,1,1,1,0,200,30,1,0,1,398,465.5
10,1,"Black",1,1,1,1,1,1,1,1,1,0,0,1,1,0,200,21,1,0,1,398,392.23
10,1,"White",1,1,1,0,1,1,1,1,1,1,NA,1,NA,0,250,23,1,1,0,366,420.69
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,1,225,23,1,1,0,366,532.07
10,0,"White",1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,19,1,1,0,366,359.69
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,24,1,1,0,366,509.83
10,1,"White",1,1,1,0,0,0,0,1,1,1,1,1,1,0,225,30,1,1,0,366,560.9
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,0,0,45,NA,0,1,0,366,445.78
10,1,"White",1,1,0,0,0,1,0,1,1,1,1,1,1,1,45,18,1,1,0,366,507.19
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,15,1,1,0,366,454.6
10,1,"White",1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,20,1,1,0,366,682.03
10,0,"White",1,0,0,0,0,1,0,1,1,1,1,1,0,1,225,25,1,1,0,366,543.35
11,0,"White",0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,366,551.61
10,1,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,225,20,1,1,0,366,398.72
10,1,"Hispanic",0,1,0,0,1,1,0,0,1,0,1,1,1,1,261,40,1,1,1,2966,555.21
10,0,"White",1,1,NA,0,1,NA,0,1,1,1,1,1,1,0,270,35,1,1,1,2966,538.9
10,1,"White",1,0,1,0,1,1,0,1,1,1,1,1,1,1,270,30,1,1,1,2966,594.25
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,285,30,1,1,1,2966,603.65
10,0,"White",0,1,1,0,0,1,0,1,1,1,1,1,1,0,270,35,1,1,1,2966,673.79
11,0,"White",0,0,1,0,1,1,0,1,1,1,1,1,1,1,720,30,1,1,1,2966,534.77
10,0,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,1,360,30,1,1,1,2966,638.6
10,0,"White",1,1,1,1,1,1,0,0,1,1,1,1,1,1,180,25,1,1,1,2966,523.33
11,1,"White",1,1,1,NA,1,1,1,1,1,1,1,1,1,0,270,30,1,1,1,2966,457.73
10,0,"White",1,0,1,0,1,NA,NA,NA,1,1,NA,1,1,0,255,40,1,1,1,2966,383.04
10,0,"White",0,1,1,1,1,1,1,0,1,1,1,1,1,1,270,32,1,1,1,2966,625.81
11,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,30,1,1,1,2966,544.31
10,1,"Hispanic",1,1,1,0,1,1,0,1,1,1,1,1,1,1,360,30,1,1,1,2966,540.06
10,1,"White",1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,35,1,1,1,2966,554.41
10,0,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,30,1,1,1,2966,658.7
10,1,"White",1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,30,1,1,1,2966,454.2
10,1,"White",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,270,35,1,1,1,2966,573.41
9,1,"Hispanic",0,0,1,NA,1,NA,NA,NA,1,0,1,0,1,1,315,20,NA,1,0,1900,408.18
10,0,"Hispanic",0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,36,1,1,0,1900,486.79
10,1,"Hispanic",1,1,0,0,0,0,0,1,1,0,1,0,1,0,300,30,1,1,0,1900,470.79
